"","P_GSM1679692","P_GSM1679693","P_GSM1679694","P_GSM1679695","P_GSM1679696","P_GSM1679697","P_GSM1679698","P_GSM1679699","P_GSM1679700","P_GSM1679701","P_GSM1679702","P_GSM1679703","P_GSM1679704","P_GSM1679705","P_GSM1679706","P_GSM1679707","P_GSM1679708","P_GSM1679709","P_GSM1679710","P_GSM1679711","P_GSM1679712","P_GSM1679713","P_GSM1679714","P_GSM1679715","P_GSM1679716","P_GSM1679717","P_GSM1679718","P_GSM1679719","P_GSM1679720"
"CFTR",0,1.26256766501916,0.919665965567365,1.97848815663691,0,3.88162784754865,4.58456579275491,2.33918247719729,13.826300071195,7.32252037679544,2.7181957703578,2.43020181354908,0,0,2.2573423021486,0,1.40516440732862,7.57793222623972,0,15.1468130415842,1.51958924617492,0.799703085985752,0,7.17712891526424,0,1.90192494616846,4.7877466729116,0,9.71565510147455
"CHM",78.3957401493948,176.759473102682,437.760999610066,345.246183333141,237.936905304993,60.8121696115955,351.701690101341,87.3294791486989,200.481351032327,280.086404412426,78.8276773403762,103.283577075836,213.991713980985,103.209456583519,444.696433523274,148.930568887517,207.964332284636,142.898150551949,181.096664953683,111.076628971618,154.238308486755,176.734382002851,7.96283796161395,185.010434260145,45.2971374448349,152.153995693476,631.384092490218,90.0460393722836,332.27540447043
"TRIM23",1405.4218143146,1281.50617999444,2846.36616343099,1596.63994240599,1438.8545046126,910.88866822475,1554.16780374391,1274.07472258013,1217.86659793776,1294.25547659859,888.850016907001,1010.96395443642,1016.04592878568,861.307488869608,1863.81229414069,965.646591819059,1323.66487170356,1213.55171794496,1246.30499856324,782.585340481853,2565.82644216636,2392.71163326937,1274.05407385823,1681.84054247692,1395.15183330092,2107.33284035465,2810.40729699911,1528.90671017523,1521.47158889092
"APEH",239.46335172906,107.318251526628,316.365092155173,340.299962941549,206.280063826646,217.371159462724,347.77206227898,194.931873099774,288.047918149895,264.526048611735,137.268886403069,229.654071380388,244.680448156552,173.244444979479,357.412531173528,166.946363511006,195.317852618679,204.604170108472,281.206001480874,40.3915014442247,151.199129994405,209.522208528267,142.335728563849,240.832548045534,115.759351247911,99.5340721828158,395.587568849321,153.828650594318,229.2894603948
"CLTC",173.896005422294,88.3797365513409,149.90555238748,104.859872301756,108.24597408725,73.7509291034244,127.712904226744,95.906481565089,72.5880753737735,124.482846405523,62.5185027182294,57.1097426184034,0,71.2636724029062,71.4825062347056,44.4389600712751,26.6981237392439,127.74228609947,104.608632550885,60.587252166337,63.0629537162594,84.7685271144897,133.377535857034,51.8348199435751,32.2112977385493,101.435997128984,171.16194355659,64.7205907988289,133.104474890201
"AFF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STXBP1",17.1045251235043,34.0893269555172,65.2962835552829,103.870628223438,28.5932761739906,3.88162784754865,129.022780167531,10.1364574011883,21.891641779392,85.124299380247,6.7954894258945,12.1510090677454,46.4478138873455,14.7442080833599,138.450327865114,30.0263243724832,44.965261034516,35.7245376379872,68.6142643613334,20.1957507221123,2.27938386926239,23.1913894935868,5.97212847121046,3.18983507345078,3.019809162989,4.43782487439306,26.3326067010138,1.87595915358924,22.3460067333915
"MNAT1",7.1268854681268,1.26256766501916,22.9916491391841,33.6342986628275,8.16950747828302,1.29387594918288,30.1271466381037,3.11890996959639,6.91315003559748,30.2053965542812,2.7181957703578,0,7.46482723189481,7.37210404167995,34.6125819662785,7.20631784939596,5.6206576293145,9.74305571945107,0,0,1.51958924617492,11.1958432038005,0,6.37967014690155,4.02641221731866,2.53589992822461,49.0744033973439,0.937979576794621,4.85782755073728
"GOT1",649.971954693164,332.055295900038,1145.90379309694,889.330426408291,485.064506523054,249.718058192297,1112.73961169866,312.670724452038,458.572285694633,774.356529846118,350.647254376156,200.491649617799,508.437677016836,238.364697347652,992.478165511334,405.955905515973,375.178896756743,665.775474162489,539.915522843279,166.614943457427,421.686015813542,355.068170177674,157.266049741876,340.51489409087,107.706526813274,246.616268019843,1115.5449747884,136.945018212015,195.284667539639
"PCK1",14.2537709362536,152.770687467318,0,14.8386611747768,27.5720877392052,34.9346506279379,6.54937970393559,3.89863746199549,9.21753338079664,21.0522460832869,63.8776006034083,322.001740295253,851.819729683997,280.139953583838,23.3258704555355,14.4126356987919,18.2671372952721,0,98.9845125212678,116.125566652146,28.1124010542361,22.391686407601,103.516893500981,261.566476022964,75.4952290747249,100.168047164872,1.79540500234185,332.044770185296,41.7773169363406
"BPGM",498.881982768876,381.295434835785,695.267469968928,551.008951623379,476.894999044771,406.277048043425,583.549731620661,419.493390910714,574.94364462719,489.693550198195,422.679442290638,618.486361548241,714.964563765926,448.46966253553,536.495020477317,422.770647164563,455.273267974474,475.244606759891,537.665874831432,328.180949234325,485.508764152888,542.998395384325,413.072219258724,583.739818441492,555.644885989975,509.715885573146,712.775785929715,482.121502472435,540.190423641985
"COX15",62.7165921195158,83.3294658912643,209.683840149359,178.063934097322,158.284207391734,81.5141847985217,197.136329088461,72.5146567931161,133.654234021551,183.063009419886,107.368732929133,125.155393397778,176.667577821511,95.8373525418394,194.131437984779,120.105297489933,153.16292039882,148.310959284977,182.221488959607,111.076628971618,104.091863362982,106.360510436105,52.7538014956924,145.934954610373,51.3367557708129,85.5866225775805,213.65319527868,94.7359372562567,237.061984475979
"PLXNB2",1210.14515248793,1424.17632614161,881.039995013535,930.878677697666,1364.30774887326,1663.92447064919,969.308196182467,1656.92092134808,1261.64988149654,993.116826102882,1085.91921025794,1708.431874925,1546.04866225021,1894.63073871175,1023.32851030736,1568.57518521852,1298.37191237165,1401.91746185435,1338.54056704896,1413.70255054786,1171.60330880087,638.16306261663,1115.79266937115,1046.26590409185,951.239886341534,1233.08134009922,698.41254591098,1568.30185240061,1375.7367623688
"STC2",28.5075418725072,98.4802778714942,72.6536112798218,47.4837157592858,49.0170448696981,62.1060455607784,45.8456579275491,57.6998344375332,49.5442419217819,50.3423275904687,5.4363915407156,80.1966598471197,889.143865843471,79.8644604515328,75.9971908390028,75.6663374186576,91.3356864763606,77.9444457556085,61.8653203257924,131.27237969373,45.5876773852477,55.9792160190026,192.103465823937,196.174857017223,52.3433588251426,209.21174407853,46.0820617267742,71.2864478363912,16.5166136725067
"KRR1",279.37391035057,263.876641989004,415.689016436449,236.429334718111,261.424239305057,160.440617698678,284.898017121198,205.848057993362,220.06860946652,243.473802528449,201.146487006477,263.676896770075,318.499295227512,238.364697347652,313.018132564606,234.205330105369,234.66245602388,251.154325212516,248.586105309093,242.349008665348,335.829223404658,452.631946667935,213.005915473173,261.566476022964,284.868664375295,382.28691417986,459.623680599514,281.393873038386,363.365500795148
"ATP6V0A1",29.9329189661325,83.3294658912643,249.229476668756,192.902595272099,93.9493360002547,31.0530227803892,171.593748243112,42.8850120819504,88.7187587901676,151.026982771406,44.8502302109037,75.3362562200215,117.77838521434,60.2055163403863,306.998553092209,78.0684433684563,98.3615085130037,101.760804180933,104.608632550885,65.6361898468651,9.11753547704955,106.360510436105,0.995354745201744,62.9992427006528,17.1122519236043,41.842348815706,304.021913729887,39.3951422253741,61.2086271392897
"HNRNPH1",122.582430051781,512.602471997777,0,0,72.5043788697618,243.248678446382,0,224.56151781094,0,0,120.959711780922,188.340640550054,0,213.791017208719,32.3552396641299,32.4284303222818,9.83615085130037,105.00848942075,0,282.740510109573,118.527961201644,99.1631826622332,256.80152426205,0,39.2575191188569,334.104815543592,0,365.812034949902,6.80095857103219
"TRIM37",3797.20457741796,2446.85613480712,5610.88205592649,4274.52366241404,3097.26452270405,1784.2549339232,4374.33070425858,2673.68557143651,2697.28070555562,3153.26033725754,867.104450744138,2284.38970473614,2767.792052537,2119.47991198299,5173.82855652459,2668.7397102263,2883.39736383834,2705.32180476758,2850.30403101014,691.704462232347,4255.60968391288,3660.24102455679,1563.70230471194,2544.69092984536,2536.63969691076,2881.41629344521,6203.1242830911,2291.48410610926,1950.90354437609
"CCT8",102.627150741026,32.8267592904981,102.082922177977,59.3546446991073,54.122987043625,58.2244177132298,78.592556447227,86.5497516562998,74.8924587189727,84.2089843331476,38.0547407850092,60.755045338727,119.437235710317,66.3489363751196,85.0265600475972,80.4705493182549,57.6117407004736,77.9444457556085,43.8681362310164,15.1468130415842,72.9402838163964,86.3679332864612,0,106.062016192238,53.3499618794722,69.7372480261767,84.384035110067,34.705244341401,50.5214065276677
"XPO7",5.70150837450144,16.413379645249,10.116325621241,30.6665664278721,19.4025802609222,2.58775189836577,30.1271466381037,2.33918247719729,5.7609583629979,21.0522460832869,36.6956428998303,21.8718163219417,33.1770099195325,19.6589441111465,40.6321614386748,6.00526487449663,8.43098644397175,9.74305571945107,8.99859204738798,0,0,11.9955462897863,0,3.98729384181347,0,3.16987491028076,14.9617083528488,1.87595915358924,17.4881791826542
"NUP50",1130.32403524491,1135.04833085222,1795.1879647875,1180.16818543392,1064.07834904636,825.49285557868,1332.79876975089,946.589175772504,1021.99401359583,1113.02309727291,845.358884581276,928.337092775749,1050.0523639532,943.629317335034,1477.05431303923,938.022373396374,1004.69255123997,1040.34183848805,1219.30922242107,661.410836149179,1618.36254717629,1528.23259731877,1002.32222841816,1108.46768802414,1068.00584064377,1236.2512150095,2014.44441262756,1215.62153152583,1197.94027401181
"REEP5",10728.8133837181,6310.31318976574,14974.0012513678,9349.34578418772,7809.02796080378,5564.96045743558,10572.0087180928,6891.23157782322,7621.74791424622,8257.05703988396,4213.20344405459,6142.3350837453,7536.15780322181,6013.17952999695,10860.826263071,6592.57977922241,6951.34832305471,8222.05646547009,8874.8614067364,4039.15014442247,12208.3800037693,11277.4129185711,7705.0410826067,8488.94858922088,8703.09000773428,9854.50712108082,15721.7631371735,7417.54249329186,6347.23747779333
"DYNC1H1",4532.69915772864,5171.47715591846,7302.14776660488,8545.09034851481,7777.37111932544,4113.23164245239,9193.36429041438,4024.17358827174,6222.98722371033,8302.82279223893,5189.03572561304,5399.90842970606,6258.01349607182,4812.75525521006,11696.7953623,6954.0967246671,6594.43656359323,7647.21617802248,5626.36967762934,8017.71303667859,3299.78804806885,3443.52148825465,2091.24031966886,4749.6644243682,2431.95297926047,3335.34238059741,9230.77558537357,2861.77568880039,7183.75538203029
"TNFRSF10B",166.769119954167,309.329077929693,121.395907454892,169.160737392456,264.487804609413,260.06906578576,151.290671160912,285.38026221807,297.265451530692,177.57111913729,360.160939572408,596.6145452263,401.441820026343,473.043342674464,188.864305946433,172.951628385503,290.869032317025,217.59491106774,357.694033883672,343.32776227591,240.854895518726,271.09934614917,234.903719867612,322.173342418528,295.941297972922,402.574113605656,107.724300140511,304.843362458252,322.559749368955
"AKT1",296.478435474075,420.435032451379,128.753235179431,196.859571585373,311.46247260954,359.697513872842,227.918413696958,276.023532309281,313.396134947086,175.740489043091,274.537772806138,318.35643757493,262.927803612295,303.484949715825,234.763599423454,266.633760427651,282.438045873054,235.998460760037,196.844201036612,358.474575317494,209.70331597214,159.94061719715,152.289276015867,162.68158874599,157.030076475428,185.120694760396,115.504388483992,277.641954731208,209.85815019185
"ZNF467",188.149776358547,420.435032451379,133.351565007268,119.698533476533,206.280063826646,315.705731600624,193.2067012661,283.041079740872,216.612034448721,162.926078383699,187.555508154688,287.978914905566,286.981135803956,520.962018945383,204.665702061473,223.395853331275,213.584989913951,181.870373429753,170.973248900372,191.859631860067,121.567139693994,102.361995006176,255.806169516848,154.707001062363,240.57812998479,138.840521070297,180.737436902413,183.843997051746,123.388819788727
"RNF146",1.42537709362536,3.78770299505747,6.43766175897155,2.96773223495537,5.10594217392689,1.29387594918288,7.8592556447227,0.779727492399098,4.60876669039832,8.23783542389488,0,1.21510090677454,0,0,4.5146846042972,4.80421189959731,0,5.41280873302837,0,0,6.0783569846997,0,0,4.78475261017616,0,1.2679499641123,7.18162000936741,1.87595915358924,18.4597446928017
"DYRK1A",2391.78276310335,2278.93463535958,2781.06987987571,2332.63753667492,2229.25435313648,1748.02640734608,2385.28408817334,2054.58194247162,2202.9904780104,2024.67688418394,1914.96892021707,1939.30104721217,2142.40541555381,1919.20441885068,2513.92687715949,1760.74366120241,1901.18744311563,2158.62812273171,1720.98072906295,1676.24730993532,2474.65108739586,2448.69084928837,1955.87207432143,1971.31807539258,1934.69107042162,2544.77557797339,2797.2409936486,2209.87988292813,1908.1546619296
"THOC6",233.761843354559,257.563803663908,171.977535561097,178.063934097322,221.597890348427,381.693405008951,159.149926805635,295.516719619258,259.243126334905,196.792735126378,409.088463438849,239.374878634585,262.098378364307,282.597321597731,212.190176401968,239.009542004966,191.102359396693,210.016978841501,112.48240059235,343.32776227591,154.998103109842,129.551899929692,406.104736042311,157.099377367451,432.839313361756,183.852744796284,96.353401792346,186.65793578213,161.279874684478
"N4BP2L2",11.4030167490029,0,34.0276407259925,28.6880782712352,39.8263489566297,10.3510075934631,26.1975188157423,17.9337323251792,35.717941850587,43.9351222607727,25.8228598183991,52.2493389913053,68.84229558303,17.2015760972532,21.0685281533869,22.8200065230872,8.43098644397175,21.6512349321135,21.3716561125465,10.0978753610562,21.2742494464489,39.1854512133018,9.95354745201744,52.6322787119378,6.03961832597799,27.8948992104707,38.3019733832928,14.0696936519193,68.0095857103219
"DLGAP1",4.27613128087608,16.413379645249,9.19665965567365,15.8279052530953,11.2330727826392,2.58775189836577,11.7888834670841,4.67836495439459,8.06534170819706,10.9837805651932,0,9.72080725419633,8.29425247988313,8.60078804862661,13.5440538128916,4.80421189959731,11.241315258629,7.57793222623972,8.99859204738798,0,1.51958924617492,5.59792160190026,2.98606423560523,1.59491753672539,5.03301527164832,5.70577483850537,20.9463916939883,5.62787746076773,5.82939306088473
"KIT",725.516940655308,691.887080430498,1136.70713344126,634.10545420213,570.844335045026,327.35061514327,814.087897199193,366.471921427576,542.682277794402,520.814261799576,376.470114194555,268.537300397174,1194.37235710317,361.233098042318,348.383161964934,276.242184226845,333.023964536884,474.162045013285,511.794922695191,393.81713908119,394.333409382393,881.272800756298,408.095445532715,265.553769864777,626.107099793052,660.60193130251,1380.06797846677,412.711013789633,211.801281212145
"FTSJ3",708.412415531804,896.423042163601,629.051520448078,706.320271919377,814.908370958731,742.684794830975,597.958366969319,707.992563098381,920.601146407064,822.868227342388,1374.04796191587,812.902506632168,729.064792981727,982.947205557327,860.047417118616,786.689698559059,746.1423002915,800.013130741593,541.040346849202,1403.60467518681,661.78111670918,605.375236091214,1278.03549283904,717.712891526424,844.539962582589,654.896156464005,678.064622551106,649.081867141878,750.048573833836
"RTN3",2.85075418725072,30.3016239604598,19.3129852769147,55.3976683858335,35.7415952174882,2.58775189836577,66.803672980143,7.79727492399098,27.6526001423899,24.7135062716846,72.0321879144817,13.36610997452,24.0533321916611,6.14342003473329,75.9971908390028,14.4126356987919,18.2671372952721,30.3117289049589,55.1163762902514,0,6.0783569846997,0,0,15.1517165988912,0,7.60769978467382,49.6728717314579,5.62787746076773,6.80095857103219
