"","P_GSM506039_1_1364_BA9_Pm.CEL","P_GSM506040_1401_BA9_Pf.CEL","P_GSM506041_1516_BA9_Pf.CEL","P_GSM506042_1647_BA9_Pf.CEL","P_GSM506043_2515_BA9_Pf.CEL","P_GSM506044_2525_BA9_Pf.CEL","P_GSM506045_2685_BA9_Pm.CEL","P_GSM506046_2729_BA9_Pm.CEL","P_GSM506048_2977_BA9_Pm.CEL","P_GSM506059_5138_BA9_Pm.CEL","P_GSM506062_5441_BA9_Pf.CEL","P_GSM506063_5476_BA9_Pm.CEL","P_GSM506066_T72_BA9_Pm.CEL","P_GSM506068_T127_BA9_Pm.CEL"
"IGFBP7",51.0425013950801,46.5823103967968,45.0720949510852,44.7571874360395,41.5361957101404,59.1302297461363,52.8242122255866,61.1302927490899,44.5039858324888,43.3064799887616,39.3842782661039,36.3666124134314,40.1775260343463,45.430493698015
"CSNK1E",545.200502178659,434.650988766081,425.876728338134,376.387663402668,482.996114063908,404.253746990643,353.156644175886,322.317746121272,426.386545965989,355.900910134077,309.577848316202,323.913329778435,584.079267021361,467.056928939603
"GNPAT",476.376495755288,664.718612670875,661.549415476171,640.558888621088,647.240692868579,431.915427818638,653.56712434627,488.371405563354,580.129123441074,1129.86332213987,904.42741698115,1011.7319506494,373.335050148691,638.293022230065
"ATF7IP",36.9134699358138,36.7888810028761,36.419503346414,33.8545401950555,35.3111661802567,39.0431532004258,39.2276350488151,42.8479794189208,38.4547289926468,35.1297060673994,34.2212151653278,33.2379402047464,33.5016867698515,37.1086909486282
"PRDM1",184.455253807392,175.315670527852,203.955203292397,159.633690014728,159.079942547293,205.486317460343,192.712522178243,178.916742226065,160.971255791594,119.65872939959,112.873961947744,130.052051232031,177.452201368756,159.423562645127
"XPO6",527.49543906335,608.270143244796,675.774638991296,623.461430496447,624.785068617304,584.864666760742,543.074358427567,517.027829455884,676.665458193919,726.468031127423,733.423229698942,634.651185728716,827.362139187021,641.701287058578
"TAF1",203.222873262209,152.764817344812,213.361826032887,169.470274157795,139.503838749763,175.002280333896,187.266610759663,178.800356006393,136.052140798952,118.050056574289,112.108273786595,106.980993239404,139.048163870812,183.294606885666
"NEDD4L",337.501797071298,914.470699538393,490.350509385919,331.276820882138,921.21593013098,195.871757226865,382.347302509669,316.572261890184,642.606747001144,1098.7634057658,1375.87534761365,1406.13956633841,594.833990951446,436.003270073265
"RRN3",51.5062187847087,82.8563656092966,70.6547517064453,76.1253701380128,86.7023334239589,81.3641773640411,68.563537951375,79.2226815448969,82.9417814793928,163.136231515864,208.302347319991,156.699122711442,55.739077614869,60.0201379033372
"SRM",406.587384316163,349.954174201603,197.033639570029,206.495119021034,318.247156569239,249.207553945872,230.238177214447,214.789735787862,267.688922551557,232.988178000188,253.753848759751,329.354938019386,381.016274325456,199.81511405499
"FSCN1",133.108169318674,118.817930969374,91.9508099903235,104.290688773976,107.972957379557,85.0774935817509,82.6681613618893,88.2392102817417,102.331297645111,74.9924658491413,76.2477315151484,84.7265270157718,131.689969512923,103.566353411811
"C8orf33",238.101582345282,159.211740203682,181.57097612915,160.443837494845,199.945436720374,294.253645937652,191.099686868181,241.645066515617,152.165095472017,156.714354719398,140.177199359415,182.724980730518,154.328829793173,132.389795731256
"STRN",29.0842109756641,39.0539604526541,38.7588248768643,37.2289111286548,41.1693333033421,30.1238648386724,41.2158754684918,44.9271085368544,37.8965572642628,36.8072554998927,50.123179954666,28.1457302128192,43.714969239639,64.8401952087448
"CTH",42.9217119562041,47.7863312925812,45.6350434032667,41.6663380590937,48.1852740250888,112.579803563971,42.2477745141933,46.6268579486403,45.6473699773949,99.2244675714521,70.6825381374756,69.6256287414488,46.2987069608891,43.7065579154984
"ZBTB1",59.7440193907223,77.1008550746054,52.682963111126,92.8702462692297,90.5383135981631,69.27482949286,78.2381152497996,78.4923150510686,75.1518038152543,527.191292893935,348.81582048223,409.92344009024,79.048850702533,91.6073311855514
"ACVR1",98.0641808250191,93.3896346466366,77.40373998249,235.691131622376,89.7968309892322,101.6236225526,101.920440578492,114.850395039936,125.296901598327,126.619521154487,145.555604983863,116.835179321625,72.8554328247709,90.3993670644495
"MSC",52.3042035097201,55.1762747345216,75.0708341978125,62.8081383765286,46.2251690203626,47.0732083650361,54.6000290283824,44.5984970063061,53.7497963162817,47.6497956137674,48.3982664767622,46.921108199557,59.4377792154844,70.4169932044222
"UTP14A",29.0296495828238,27.0235947919117,28.6092977778114,29.7295678173963,28.9349589765803,26.9951097352421,27.3760225409312,28.1703098848683,27.3568347989967,25.1691862207138,26.1071875459987,26.4431583657109,31.8962020469564,29.4834223566635
"APLP1",2172.22641483297,1670.56559758796,706.988066699527,648.50150062587,1596.19673859631,708.977109844859,998.855191118316,881.879383550711,1564.10421464834,434.844591348668,500.174280939093,592.249046522647,587.87345305748,581.394106154591
"KDR",101.948427994313,89.3432329378487,97.9159395272365,226.193226958739,89.3593205487252,105.894975453282,109.252262925978,116.924968378226,114.207120705406,125.363650287583,108.63956705721,123.201125577178,97.3374591379711,100.793627873598
"VDAC2",943.540824778279,1112.99198321691,1543.57566234935,1370.63240708263,1541.99145460574,1476.43549060695,1261.50895522474,1325.76559506237,1614.50697858204,2491.62280435267,2545.19523725918,2644.80274744134,1183.09231647248,1541.99145460574
"TTK",43.1287643197761,41.1233722279778,43.2478205667306,41.0343251585379,38.9167359453914,47.115055113914,42.9430835196303,47.3648359091253,46.1858017426882,41.3690223994837,39.0965416122145,41.3731985644667,42.2768188801356,41.0647204618495
"STIP1",399.069386539409,377.779224090034,236.83229301216,182.231281100927,363.577375754924,476.392967023676,294.96321627829,192.61884014568,452.363716599399,241.994236513016,149.873696707362,217.242175906339,198.820770473305,265.430130214839
"HCFC1",456.859945376301,425.746779727954,475.692703950731,468.04444227991,507.915216993702,357.097602333768,474.007945193901,400.150917143331,407.024749721223,384.184970024098,378.842848275904,459.34544263404,325.286316527746,479.109655035214
"ECSIT",212.969094095799,191.879225413323,187.270147750826,187.471584335741,222.326615507243,130.649831266409,168.539731948544,141.629350586917,194.855851845844,245.869068339383,274.654897696111,269.862600454635,306.117647901861,184.892670681008
"CR2",57.6824230498902,58.4524555869499,49.7748579103921,53.8935045149832,50.3446588964225,62.08388779923,53.650217502486,58.6697024294205,52.1127530962716,52.8149077594861,46.6447797912107,51.8020855884996,49.9667801656797,61.9267371236771
"RPS6KA5",260.624089193778,328.070149077511,220.634149192757,251.438824992328,323.704233904801,227.220453916823,272.496028572971,294.310020648636,298.069275647223,510.285099639627,698.664898221862,465.532422353724,339.673032647027,234.699191583621
"TUBGCP4",77.1145089158056,79.3792625019748,103.323146342752,78.9373516317012,100.314944209071,92.4433369701161,99.1245745974341,106.039831418301,107.780622830741,113.676505541971,118.390275703519,201.830254487276,116.462635456953,106.251206122949
"BTBD2",741.443525170278,404.416556063951,163.134203934656,97.3459833839436,411.536391076047,171.537116884041,239.934729683741,240.976392856485,298.064531405899,107.522899081055,134.040925275843,134.367183187843,243.995180529772,116.745675850338
"KHDRBS2",132.917086257455,112.970203445248,118.970997243911,87.2266249374384,105.046606341551,102.991305928285,122.325000543643,111.361888220541,88.7692566165857,66.7935696505198,64.1297566615187,65.8570003500812,95.5288137025853,140.177826356679
"S100B",1151.47421112177,937.556644855147,819.47248450972,815.795172296221,1384.02191614875,1727.13287534608,1016.00260889298,1732.24508149968,710.423385671593,1161.85869682691,759.765796636223,1342.27970376878,213.327584471244,321.699519188655
"UBA52",3355.09552836418,2830.60399990674,3197.5416990055,3642.66554791797,3798.08917696643,3697.12685837018,3057.58948254163,3197.58968332342,3178.28301353366,3385.06702330965,2886.86675968739,3518.76334331817,2212.2905385435,2758.44011175365
