"","P_GSM508608.CEL","P_GSM508609.CEL","P_GSM508610.CEL","P_GSM508611.CEL","P_GSM508627.CEL","P_GSM508628.CEL","P_GSM508629.CEL","P_GSM508661.CEL","P_GSM508684.CEL","P_GSM508695.CEL","P_GSM508697.CEL","P_GSM508700.CEL","P_GSM508701.CEL","P_GSM508704.CEL","P_GSM508706.CEL"
"HIST1H2BJ",31.6356195525314,27.785108649975,28.0275385790469,29.5596149646722,26.4104415699164,31.9053536940682,34.8023208052567,27.8077071086703,26.670982130187,26.2488223355076,26.9663439753008,27.349635196943,27.3513901697351,28.6924824830376,31.3229239382314
"BIRC2",423.984709915906,308.292422762381,376.221748623855,265.758364578375,233.602514375945,307.579923319626,419.016725738215,212.78167423863,332.322632405039,1367.30210875126,998.861377271544,693.239590964416,1105.26494122508,343.926309017105,385.78424418354
"SNRPA",222.428678995826,267.216204669649,267.649489376155,227.913774697268,369.539509520325,327.030562022296,172.569043119567,400.887540888986,357.485669832011,120.010641820638,142.446291065177,164.583690457314,160.207204239633,224.139653611541,238.252768756755
"ZNF16",81.442152157826,80.5074356538477,73.1021471635806,81.5280109193749,81.7353538163325,92.3817430251367,80.5074356538477,73.5774599850233,72.869012138766,84.3307510515436,96.4145915342278,94.9554598367087,79.5030465360686,76.2898553820485,88.5226015726232
"SCP2",294.932991801114,340.872881401559,411.19209926568,91.9110881886529,309.111857519893,123.570798555827,260.279210623108,315.182648744875,414.590176201138,1421.66282950935,1153.29628376085,1315.25823380154,1439.21078687592,434.749710735427,272.173997910237
"SEC24B",120.137633146958,127.606593115384,141.585935660786,103.768936535504,125.585805590523,58.3315621030426,80.473015555536,119.466723677637,157.721262933462,610.288632815257,291.424573195395,223.313061515452,394.513723125808,163.058756610167,124.217855566214
"PRKCG",75.3873168841841,54.3235599961264,50.9051235565534,64.7234786387373,60.573182044159,66.929658818264,73.4359713916331,67.6842551525562,59.062621157775,41.9165391229041,44.2581466348154,51.0618887715855,48.1906497774228,56.4605128392746,58.7319513181022
"TRIM58",22.3113440425528,23.4465913330671,22.2552765349181,22.2866289865219,22.9687637070069,22.1051040459498,23.0260126526343,22.1241142983466,22.2507441819067,21.834801444178,21.0900562802995,22.1241142983466,22.1241142983466,21.4781309973363,23.047163649225
"ITGA2",64.155684136219,64.3752070720177,81.6976863596991,70.1406989701453,70.0437670467915,67.4850625127161,65.6380417744317,72.1403920360746,65.6380417744317,63.7238498561484,71.2628915375988,63.4953975867687,65.5532782610253,63.7069251229251,67.1389056704035
"RBM7",97.2273636080684,99.3020996910566,100.386670161482,67.1912825990745,97.9297543031819,85.2387345824127,72.9956745241253,94.0278997055524,108.23135577227,284.481888236749,188.693000021352,109.550038025724,167.870561651059,112.597320020309,96.0894223955189
"KLK5",54.022046348914,44.7889429898093,48.6737765859828,52.8861413676135,47.2289308741276,50.2003257553837,59.5228382778313,51.5169779985125,44.1317230570948,42.0834349155604,39.9389923262657,42.5017597083205,34.8892365038599,45.4819761503092,49.1473999734232
"GZMA",58.4234238292472,45.0294549807985,48.1520046261009,47.8198176293958,47.8217439965493,47.0174836035852,51.4939542200633,46.4840894515833,44.1256268584442,41.5958735551028,44.8879767408996,43.0290494509069,41.6052177859544,42.5658619892431,50.7422974023282
"SGTA",242.309159071237,200.824960970529,194.64406906914,211.245715171831,332.978923290288,292.724688566701,253.664718039879,247.757795731547,247.701909445264,117.923112165263,168.842430678494,195.896187913011,103.401419172625,185.892049082423,276.223256507595
"AP2M1",281.990402931909,771.589856424716,516.959678861007,670.525072483116,747.239613703954,497.226052342378,490.558936052713,543.133389177146,775.380521165293,331.299518646827,416.980039348628,493.979390776476,499.855595424451,773.491149868027,348.784003892051
"MIF",874.940095871573,1243.41440422261,685.632517177434,498.881914433869,1316.30360443139,638.288466151556,681.387741327144,1154.85186551033,971.578977984948,518.219979071118,851.426142384381,1285.53032103986,1113.36897398937,990.978812048504,593.48042218215
"NF1",25.5927060349161,23.4057525998823,23.679758837576,23.9710120339926,23.8776410679072,25.3886615424085,23.9411269625349,24.2834807958495,24.289480127613,25.5865875266491,24.9021515267968,25.0516414360654,25.3935714372407,23.9846803849495,24.3904901408786
"IL12A",44.3402456947265,40.5586541859376,46.1896686787009,49.5723848304618,44.1531125335408,44.9039743577667,51.6252333178556,41.6493599186547,38.1535544452211,42.8876890910626,46.9655823980814,45.9710300479577,46.4019068333095,41.7582567059539,44.1531125335408
"SNX6",1053.46390096555,223.215321432255,381.716944412276,124.724633465441,257.848635036112,480.43561353878,709.497145632002,276.080526965419,224.21560599058,354.727903594221,494.917306774871,462.927768132004,298.770013030237,225.257343739513,331.834287599693
"DCUN1D1",209.886642326796,129.901270939613,159.154867661623,76.8061057891615,95.8955111773838,52.7868105748056,337.286795038819,122.22056923877,129.100774744274,705.508753899922,640.197324064148,500.358848475955,688.085976740512,152.572275664053,156.395876051487
"RPL12",2799.77268711759,1554.71538809855,1949.92665125794,885.111814742118,1554.71538809855,1835.41057656991,2098.58282030792,1638.55409103597,1201.40415945191,1235.85180234318,1638.99252345505,1536.62176734108,1394.57465294232,1225.88079299069,1568.88971636505
"LIG3",122.420105970796,90.5587760540439,90.5587760540439,104.495483964112,104.70946037382,110.289289898389,102.46663305812,107.854926235001,86.558133244652,67.9021480883842,75.2582354862112,82.723736073863,55.5702732496032,96.4793562365832,95.5617156333849
"OIP5",38.9295965361901,39.2213436768754,43.0103032495115,37.329938040562,36.3469229625303,32.2191849319767,37.8924504114268,37.3961562136635,36.0870333684559,37.9358155209516,37.8837665247132,42.3416555072616,43.1120658577747,34.075803964443,40.3221108517217
"CDK6",59.3011838551841,48.7391516679943,51.2796502247203,81.2340371098997,50.5339032081113,62.1302884716409,80.417962917518,55.4810823928315,45.5246758287634,41.4355457304199,48.4104044116995,44.8588863744074,37.9808344915201,65.3189138271279,47.4778861504539
"PNMA1",309.689002587454,1065.03367866231,643.332295377115,472.454014936237,681.564243330507,244.775027644846,609.181570219008,379.457516921977,899.079077188814,1853.60551163253,1152.59750030004,876.546104267727,1516.27537868626,1016.88425457108,697.491444923527
"NPLOC4",364.957986174193,403.808111178618,409.668675006169,417.285222059259,481.623308805289,405.221074639306,719.254804969058,446.65000166554,435.001011465556,280.148194800628,333.850049307721,409.668675006169,260.997786389605,388.037596485498,468.259221512654
"KDR",142.848076675177,101.747779429533,103.825965922402,95.9987464489113,117.97727194501,111.721314579917,195.622188302824,141.669880801781,108.886321584508,312.051837940245,517.55291936532,136.689354748644,357.001380460716,106.657529630436,135.349288720831
"CSNK1E",317.676162785203,258.812659358531,304.304861540527,359.494000867133,327.762139602315,320.102098688471,364.798005816557,266.896914975926,278.34204273953,226.101310009054,256.882862839701,195.690789503046,225.733813847733,293.448835622212,261.710891366066
"LSM7",69.9698870326096,143.240636621391,127.976477626972,98.3413776807808,189.958943459072,179.026366228614,60.5511595640277,141.722903441874,126.397272039206,41.8662269505084,55.1844175004585,72.5633636390847,43.0531015397386,136.071000692289,71.7997979169479
"INHA",88.9647535282991,74.8692430051146,73.0946574933805,78.868664850778,98.6865901013639,147.905278999387,93.7987993227799,113.788639969031,89.7022682289188,65.1680057906774,56.3069511212372,70.1347454033122,59.0370892387422,75.4344028608017,86.6706803461699
"COPB2",256.193540452152,291.786023438441,305.912043525992,225.532434501221,252.02559107372,222.309605356372,176.446618049584,300.018494317573,305.242577370964,218.622245404046,285.92748371012,216.418758542244,188.460001551275,381.360695321391,223.23327025411
"KDELR1",65.7496291390006,97.4808327629306,87.9845384875426,71.1761531026022,88.4130517690406,95.5559758000922,65.2426359250147,82.1649625011001,99.7489782336657,48.7396083636346,53.7441287925392,57.719816525293,53.3973072406029,73.0310239035968,67.9219366052679
"ERCC2",114.451033040159,71.5182080161084,77.7942254113205,73.7295047530763,94.6462910212664,107.959394961094,89.7703789495744,99.2736799071148,68.1548092515028,66.1695655455167,64.5136997281242,74.6996921870292,54.7436966556071,69.15111157441,90.3733614404825
"ADSS",189.319264092361,148.995232158746,131.311821357632,82.3420256602023,111.512729273004,77.6085093072477,74.2220851127711,91.5256446630791,128.185633352958,627.051266401184,569.287591673118,267.863661696266,1285.75162103517,184.36599260515,80.7778340747801
"TBPL1",128.391953846346,175.540443310071,205.948701234469,160.007180083716,102.977638201194,84.4766006076218,138.239613380054,102.511530487159,160.636551851174,552.531610756074,214.493418821175,289.865266732156,520.060608193962,195.419916897857,220.744109357584
"RNF2",73.0574205018597,48.4437680208309,56.5872705451745,67.3665907374115,53.5366886784645,82.0601296442497,69.8560169502492,69.2585926743462,63.7090478070924,53.7918217890803,62.3999916726163,60.7099724021718,62.0079326784298,53.3741171390152,61.823491578942
"GSK3A",306.349741980147,363.160537270361,334.213984903852,432.573902318163,487.423516230317,478.146716518817,417.629015421231,451.10499742949,463.510019549696,216.854181707706,262.383634632966,249.740735889574,244.145169442408,402.671355442799,359.793155633191
"PCYOX1",27.0900460178229,33.8858236094654,33.0402042340365,30.4532588164272,25.3654255623746,26.2537002142527,30.9824928389583,27.6305686321472,28.3998504137134,64.9658744358616,39.2890992055269,30.1210686240863,39.3976521666503,31.0377388383212,26.3097924439145
"PPL",101.807541356264,89.8407564191406,103.018266474296,323.803904320439,88.5497130545587,133.76307684021,111.162129410401,114.04195170094,88.2669840778896,98.7812095035908,91.2082400125965,97.3669696203664,91.994283128935,109.95925858539,110.806070665345
"CD320",218.737348838458,184.564610398388,202.49226120581,268.406748189716,250.470790390162,280.98642357323,247.646372358649,259.403383116362,325.870710293865,103.854872690255,126.07554657927,154.994706302056,119.137764775328,206.635992876676,241.858587122039
"AMOTL2",272.552063887617,251.217177861825,220.842542793934,136.880360449037,304.573302763358,270.315195114511,243.901069349843,305.600474022087,247.285075526934,452.869903290244,396.513929789229,300.559970595043,302.951278954461,268.080808349704,268.080808349704
"MSC",50.9833910334014,35.7347072847999,39.3965495761936,46.7342188899015,36.7843996638395,52.3861034918881,44.5228244299874,40.1055505445079,35.1800659003044,34.4100124479596,38.4097168319093,37.5554133920474,31.0199608269259,39.3040376718706,56.8259025085811
"TRAF6",87.9530979481746,67.4847391743555,79.3379849377197,74.6446854078378,70.02411802965,78.9972898753397,89.1935481603502,76.2324159425626,71.9379458753864,88.0855691935687,70.8665125583693,81.3447680402176,105.466071172826,67.1900811012966,86.5178947156045
"TARS",101.891272303841,136.255879789244,126.636248803438,76.0989180775614,124.596191687513,122.654991677023,110.870522586983,95.510093281288,133.544786226073,626.607887938876,159.710441054217,145.696902175983,226.963657133982,133.112038532176,165.754427829121
"TULP2",60.7023764936402,56.7126104940179,73.4588803968082,71.6014545140606,56.3096888139318,65.1529012802883,79.2870437129169,57.0520261917137,59.0778646189589,54.4513594870551,52.4362273171704,55.6830097798273,50.699276529439,55.8512735482732,63.382080389661
"HYOU1",1056.55709360819,1854.21131234463,931.083358646903,1481.9496654591,1549.58713825936,966.32921717467,874.558788740222,1514.4856269905,1559.30946214934,473.704099317337,406.350085021258,569.742146557022,623.378758971542,1683.35322828392,1142.62795246411
"PSMD3",71.8592622265382,98.4716664657734,78.9344677215806,95.6742030623971,179.088666015994,173.501275923556,54.8980065296004,143.698632628973,141.280709113781,41.6354382974058,55.415424589267,49.1404808313591,45.8193999904486,96.2927122761219,67.8439350277763
"CORO1C",233.640445401552,360.644764389105,382.013339257879,240.622632454103,288.195146971205,482.290770322279,165.506165101902,276.632112906865,235.336462862396,214.273268789126,217.235490739697,216.293255185823,225.268526872732,327.826267084857,184.472167526562
"TXNL1",893.257773783182,978.517955362963,1063.65610649562,870.903581130047,783.471913024742,501.479524994569,815.973530757673,726.382371341395,1067.18348738466,1407.10018952084,929.633405656312,1031.9676396177,1293.49977388506,1087.29823279178,958.866807910687
"CTNNB1",221.865355052252,422.076740742294,620.147435010437,430.760029099579,411.602149077112,405.560343827168,251.1067714985,360.163822526851,680.506694528029,331.918342201532,255.818219339389,264.578397153851,240.554578953676,573.985628710057,360.163822526851
"RPS6KA4",342.012904938479,322.096868378815,341.139179181751,354.378114697351,446.669086146794,594.827395949696,342.012904938479,499.681297619919,401.652717044771,226.543291903095,228.390826944144,288.255609595751,144.629454850101,335.954507104238,331.207760722863
"RRN3",52.3898998655178,62.0210186870986,62.2581455748922,51.1595162171846,57.6773312739065,43.4249230957543,48.6426653989325,48.6098331817172,61.3770179890072,211.984633894331,159.958941305259,84.4319733266291,230.584584135609,65.6379525417743,52.5123111616505
"S100A1",236.499531982084,306.11372372618,386.980503123205,342.479922758991,1080.0612274448,1152.21885629939,440.349385098419,938.359459011324,524.753166496879,149.528183456201,164.417566925123,209.86961641786,114.142731852054,315.32725600084,363.332378485252
"BLNK",45.5813821364875,42.8530615409531,40.0592986637773,46.3838620809155,40.5359600728285,34.4961531684534,36.2839080996647,49.4076614681504,43.9870133782052,82.3975761043618,45.5813821364875,46.2008565496217,73.0690994585583,48.4216956326512,56.6737891815522
"MFAP1",444.155678708314,316.190193394065,342.415207017002,256.386174518842,312.923150249154,309.296848365029,493.670294360235,249.90979114847,297.488534353779,514.597791803186,467.84009182392,424.695673778197,483.380798185553,303.853558812384,548.527517938672
"TFAP2A",63.7703546533085,52.2102432062231,56.1646378488049,58.9984041356498,53.7106545856163,81.1937828285293,64.0205880022599,65.9197262142826,54.2412181798856,42.5383972189106,54.2504445844723,48.5212440506672,41.635573716564,56.3032054631669,55.0301224354183
"NFKBIL1",113.753258599286,84.8110261797571,91.5635459450281,134.518025776613,99.7303863987067,156.474991715217,105.952660676351,119.339261765804,106.317219678549,63.1533147123226,75.7771375919646,90.1819546734735,61.7528440633514,106.132778118283,94.1566972627516
