"","P_GSM1192704_BR34_1SN.CEL","P_GSM1192705_BR34_2SN.CEL","P_GSM1192706_BR34_3SN.CEL","P_GSM1192707_BR34_4SN.CEL","P_GSM1192708_BR34_5SN.CEL","P_GSM1192709_BR34_6SN.CEL","P_GSM1192710_BR34_7SN.CEL","P_GSM1192711_BR56_1SN.CEL","P_GSM1192712_BR56_2SN.CEL","P_GSM1192713_BR56_3SN.CEL","P_GSM1192714_BR56_4SN.CEL","P_GSM1192715_BR56_5SN.CEL","P_GSM1192716_BR56_6SN.CEL","P_GSM1192717_BR56_7SN.CEL","P_GSM1192718_BR56_8SN.CEL"
"MRPL13",348.84814433697,422.294362365681,277.862130345189,460.2518864883,384.394196909034,304.539649413018,164.7361047852,293.92805506175,320.3916857854,348.358930334803,315.348487610019,259.133327343816,371.085181544546,170.189359160172,274.108516405678
"NDUFS3",1091.34842641774,1247.16245308896,644.560858362737,1355.81393867829,1015.63258074174,1033.15854088389,520.370798882278,824.887386936919,1042.88422588708,808.411983754282,996.73665044056,928.300151244018,912.384085182248,514.213331755611,860.231729144331
"SLC25A10",111.39419690921,94.8502524770053,80.6623453622583,104.904182994046,97.0637559207861,113.039738732345,102.51296928767,109.603505584075,84.5681111349406,104.213920683425,122.131589751312,113.049609725493,95.0898618109274,80.4016203422406,83.5467037763177
"UQCRFS1",2761.19786314611,3145.10464507075,1577.9652018437,3433.97793493586,2644.66477093808,2184.24733316204,1284.12626766345,2567.10337108323,2408.04289269564,1896.74026127138,2453.5766437605,1835.93547104368,2207.058055839,1315.92835170845,1916.19504895953
"WAS",421.675246079366,350.981145958496,663.783348109321,404.985468423824,429.656140956469,520.642476641597,681.693160561073,430.397561494863,428.985594338642,455.000019402962,480.485267086656,572.062800837103,461.745517366022,464.986142146564,547.371513224416
"THAP1",144.817206785366,138.424688906297,110.828979517907,129.467789603242,132.308494009159,159.959312950626,89.243973067776,161.285914299298,141.00203626274,168.132476089721,79.914539695328,106.29310301027,164.828979517729,117.43767516992,102.583877489206
"LETMD1",531.115936615639,573.572864302465,357.939546270405,598.583983587355,436.177847217929,495.221004818095,249.261398785739,340.018156750759,549.785496646349,434.783718413292,417.704350244717,411.002892561208,442.510443294513,338.410101263375,499.540298119397
"MAPKAPK5",89.7501680574694,127.074373281689,76.1667632113949,164.560741137389,117.146663823691,146.568221798213,63.5142000073198,136.215568040266,119.846914094754,132.394196909034,96.9513788622635,106.204960183435,162.906276398375,95.0983354520102,106.658791066493
"LSM7",706.385723930137,991.046370822077,535.480358236892,893.125708120786,716.683136247768,626.706356667488,502.694904218583,510.591454358248,549.694562935079,627.754086860028,1002.32358050245,692.202328977252,725.802350804824,465.813900427596,558.234322279444
"FHOD1",125.602959301723,110.306236569378,154.454288599641,123.150066722035,125.602959301723,127.29523953367,144.394196909034,104.849918529434,113.89783278138,126.882488257585,170.528487183794,104.568109954167,139.749095241653,101.539559906744,96.4376751968737
"IER2",353.628244082008,573.011081900469,372.568109952512,367.521708610052,381.321779354693,432.888910935818,435.308077349592,359.998969688611,576.718293177271,347.489858845072,644.133327343816,447.568109952512,524.255830289182,437.317702416007,474.102578631691
"CYCS",4077.53187989578,4670.59815916227,3839.77741547962,4829.29769765591,4433.48115343078,3899.37873296101,2489.69136169756,5221.33365479232,4555.70436187429,4618.04637082208,4186.00865180233,3549.70837086458,4327.32710729463,3207.84766811699,4350.05740192692
"MEP1A",18.7077678753462,14.0115248054183,17.5548820800349,13.5817608652706,15.7075511997648,14.7510885847962,18.388753761174,22.9607999477924,19.8268879512073,15.3133282508673,36.6107634966407,14.9750896149557,13.7986226689513,14.6826372974849,15.4018712296588
"ESR2",22.2918494079057,27.7418104655595,28.0840042119612,20.8636952171516,23.9231848612118,21.9776330343402,29.9507219038452,23.4060610004571,23.3087503136896,18.3875573333083,20.0645870390136,24.83872665215,22.9899500852312,24.3406960184393,25.452151427581
"NUCB1",127.605364434022,62.8058980391197,195.701542537535,146.83964871482,113.087123243933,143.134349724501,88.4924810947968,88.9661481395441,134.63585164266,106.736588564749,158.089849082947,162.912327422232,161.394145187211,111.271559702488,209.062274166317
"AIFM1",233.046370822077,240.200889879954,112.34561130949,228.109626388332,216.768576954901,221.49989707022,108.886233034893,164.696512409442,215.74202299599,161.959414300338,227.652879123299,154.225973347145,197.172630788185,130.046370822077,190.241515904264
"TUBGCP2",35.0725728639002,36.1491337824434,43.8504111574512,33.1391013175394,38.4554093407681,39.2516372280063,51.6557689065814,42.5609027109388,36.4412490802569,39.6927525384883,48.1721335872489,36.3797910633824,38.921302432223,41.4813970995435,53.6749863048451
"LMO1",87.2659163045498,63.3815562562765,58.4317215482987,90.4287289417691,72.8309175648338,77.2083795420976,50.0344449987878,62.1402857907146,78.8177747881794,74.1924623099106,103.067354233909,77.032625308968,64.8726400939692,49.2093231075934,58.1944070781645
"COIL",160.538090498435,238.885174125629,95.4167002907152,174.419135512728,179.611588213381,167.285877790708,117.400277671254,167.500748071925,159.034582273551,174.182459553405,185.921587135825,145.59209035475,198.432199258849,105.221423485427,156.176805604686
"PSMC3",455.907703000893,409.089849082947,309.225602689192,591.409799824162,508.947937576012,455.483064564727,218.727632462651,310.856330099829,472.121214255906,333.058580689965,614.051845928755,369.953273579937,380.029634168525,348.698544735121,680.263762126425
"AMFR",156.8998642849,189.828979517729,171.80648469127,199.914867398782,149.000731336621,213.130417884799,171.241952324452,130.044845301936,157.620195801024,159.622025260252,137.081546001489,180.19347245816,162.959414300338,156.328260531402,163.531560653727
"NDUFS2",1237.24038865156,1223.63830079398,615.994449384556,1275.92002872781,1006.82897951773,986.686808536747,764.426675289518,757.997458598296,1140.61773809297,680.156291683308,1183.58436707456,808.824565209687,919.391066996147,617.336048657513,1140.79384174684
"GIT1",346.697009067497,243.194218908536,316.846471585652,310.8213066982,278.945720753487,281.17468728109,373.473003605366,440.636350981178,247.00290764589,284.481153430773,414.751826523748,299.915936039468,290.394196909034,267.404210278898,280.418548112397
"BMP4",54.9269311259498,43.3914850255385,70.7505182579052,38.103462346526,41.0769594130893,44.4991606763623,71.3674232206831,53.0453320086475,43.2457771489451,53.259665112245,44.5092580979646,55.0483079918307,38.9077450670028,57.9115057489891,43.5028130859825
"TK1",39.3782516501314,35.708111506818,40.2860450067976,32.5600188269319,40.7387859131058,36.5934612105527,45.1161961588535,35.6872059382309,38.2116748084371,43.3595401670107,68.2934717551588,45.3073470262744,29.82443896947,39.1157107254033,43.5028130859825
"ZFYVE26",135.512514435341,171.850197196149,163.079761442005,157.183672019288,151.640353963199,190.460736237189,166.608961835481,140.1737746587,159.731682301522,150.019179681869,113.904890413854,171.783905267969,192.60402673957,180.305084262524,130.333228178387
"NUCB2",175.262072270374,204.929827144963,103.119649655823,146.106015490891,198.873330873896,176.332369022471,173.166238124384,236.610643141054,169.544999651288,271.497932583454,90.1775180573044,150.594512974634,172.810262526174,200.728927461546,98.2834105456767
"CCDC102B",19.2051721522523,36.8200314644362,18.0071448095237,18.0365655591285,24.6364836351159,28.2901397029572,27.1408925737315,22.3855530280965,22.616143501646,35.1896274559713,23.2932307970788,32.0491017744256,61.4579489136919,36.8627136024668,27.888949110978
"SYT11",2032.65506647425,2200.89573306139,1111.52463169164,1785.92544523977,1836.12729961567,2034.90083908754,1546.1305037775,1552.51771155209,2295.0530856245,2240.86421776937,2023.79883184573,2263.89939378929,2111.38265546793,1767.02125638184,2318.42849920907
"TNF",20.1107857442358,18.5828084775819,23.6821763843635,21.3636225446816,18.4326372495024,18.2766655713526,24.8910053786074,18.9895611277794,16.5462415649125,19.3489760483307,19.9303840976132,15.9963184593222,18.3845227393376,17.9446842794639,20.5098605586921
"GTF2F2",64.7717133586443,93.2077585776667,77.221503097398,96.578041881948,95.8378100949089,87.6796871182683,86.3941975634957,81.9764734661334,117.220283865572,108.321174660079,57.1778727785665,108.568109952891,103.897310897571,85.0656874848015,116.276697714779
"SPR",331.726398038502,283.219375830988,339.524977771298,252.257971650973,293.086728653876,263.307240387295,321.780903447056,352.905149276002,220.140405068684,288.046370822077,251.255362735177,249.365849596246,256.176805604686,360.002246918101,198.246850897568
"RPA3",376.288109300799,482.539251398705,187.399689202109,402.624572618232,394.400141496649,383.223173268841,145.914000399187,394.176805604686,389.745421582777,356.326272127532,492.36280017515,413.424258290963,412.230014454503,151.089849082947,334.307240387294
"IPO8",39.4561093726642,31.6674544196863,48.671823472514,44.422372831774,38.5237188580389,41.8597874233917,40.4246353568237,46.9103019516023,46.7954816926725,48.0440095283209,57.0385170635159,49.5582545488875,35.9868291667529,64.6117707941349,73.9764936319348
"PSMC3IP",151.541321008639,151.373306233608,176.181392402364,158.19812650872,153.313811672675,164.492489557352,157.566108156486,131.089849082947,122.227380340905,155.135265499106,173.691414712357,129.153625623905,155.071662410637,151.089849082947,142.999016250628
"EIF4ENIF1",11.0347705241524,8.60038935385529,7.98784251421639,8.03465156630978,10.0895053176345,10.8388607990181,11.0626885891274,13.3839532379273,8.913829552357,11.0443322726031,9.58504088554226,9.97907603310344,9.64687415107537,9.88680993327495,10.3359771839083
"SLFN12",25.8482033333437,30.7923829741336,22.2342595410741,21.7569537290969,23.2079881302489,35.8669111747351,25.328379150503,22.8286968991038,39.9383001446243,22.9161012451035,29.0289714592237,29.0370773120653,40.8227736501786,26.2858930928464,19.1640421157362
"DLX2",6.90214530140753,7.18514298142982,6.83837020843005,6.8051556060293,6.46803371173291,6.8051556060293,7.64102224451724,7.95881420386595,7.06108064797903,6.36253221557321,8.12903826967868,6.52211340199094,7.82150772243805,6.23511669171632,6.41489874107761
"NELFB",417.274660285421,447.959414300338,440.691578589234,431.27482563106,458.571707620493,457.469707556545,547.852775786805,270.592206614398,390.174712897976,353.520471144615,347.034477092184,456.910956807044,463.898521964313,356.636092784992,319.425062651838
"PDGFA",39.8506290023878,32.1787785140883,57.2452691549226,63.1910333831714,40.695829703382,38.2657290162349,48.6500670737062,46.4755846118625,39.5973538545708,43.3380134541216,59.5306206218687,43.3380134541216,39.2870421424474,25.1675328853273,49.178444750349
"BTK",108.952690004054,109.220283865934,109.979565361802,93.7978531866972,98.4811534445174,131.696315576522,121.041100695177,65.83079224905,127.611486344324,94.2896594906617,170.289071385117,127.329321684807,149.290986671889,118.296509221482,91.8656298044635
"CDC37",352.410479062271,231.403065781617,335.000736543797,398.554792339618,287.154825444271,297.96698516834,202.706140687881,177.094083088203,370.697556879837,215.650435525618,380.177256586046,327.781990468667,314.477607535895,288.694612243878,426.229401005081
"CUL3",68.2185066711327,80.9986672944677,30.5045275382595,68.6986147621725,60.2991482882584,58.1831450447346,29.0310242613792,93.465260255877,73.0204867328938,82.9594155552695,53.9256967104954,39.7409944837598,66.252074567033,40.8542455820791,34.8709862398919
"FKBP8",118.837638646761,73.1922414803552,193.874360702166,111.429994939692,112.63870891544,111.780168460738,156.133327343816,96.529597850865,98.9315744288507,104.461040680275,121.043105612847,135.03628121181,122.845575676491,109.703633232764,110.095373258137
"MKRN3",38.4630306521779,32.3847666892353,37.1795808023576,26.0936965967182,30.1962859006809,29.7820331229404,51.5369299586953,32.4736394466924,33.8713393940747,32.4914346437179,42.6558175983837,33.8713393940747,28.2180748216349,32.2327308113137,37.8949424007858
"LDB1",125.313744634406,100.216460745304,155.046370822077,107.149493724912,114.761877724947,134.396336173175,184.597110201645,112.625988570287,131.271564316836,123.82467811715,116.08565625094,166.524631691642,112.563628752976,180.938885745244,141.228066604578
"SDHB",31.6393070551501,44.2961971127645,36.897242516352,41.2696909944521,34.0488065826787,28.7299626682209,44.4850866070823,25.4120859252395,42.130321586723,33.2091786666938,38.1482443429372,31.1973801115194,33.9035598360435,40.0522136162006,30.2705509992207
"LSM6",298.704320807463,350.437675169903,296.88544173447,432.157190717089,370.11937075539,355.834151834818,373.239477082737,419.318345034132,365.655066474251,419.776901361547,347.217794467831,347.041058121401,434.748898709969,291.843435817426,357.263762126425
"COPS5",1194.90916197163,1277.21857587028,709.850991737587,1237.78550125686,1189.39419690903,1037.95753776157,434.401000437292,931.534877525737,998.254144545893,1020.56408465245,1275.15582300996,910.279436371452,1079.19921113292,703.481153430773,1052.30724038729
"ROR2",12.8242813146571,13.8668106593272,14.7375582419396,11.1365685033881,11.929420013076,13.6826632164881,20.1706622813991,13.5161257012198,14.3741516105497,13.1175716120669,10.921496557896,13.8613296621658,12.5568273585838,16.4787404465187,10.987385008895
"CEP250",126.029961934053,120.830262949516,128.226747405628,120.594771551026,126.872457778599,139.002044360007,134.844231348423,114.590258107818,118.655066474258,110.664137735253,97.1150837073576,132.438013121144,122.254824886103,108.166630069899,110.133327343994
"BTBD3",860.715664161313,1210.88340470856,451.41921421389,853.877637165676,1011.23710643709,794.002892561207,521.83850237708,718.195682700774,963.13996516336,992.244584908962,582.209193596313,770.055290453446,1141.51522623302,675.140401025819,935.229487155483
"AHCY",379.036795575685,329.333276902874,251.524928559636,371.057229774619,364.133327343816,350.844701774001,185.055494661797,239.672845256768,304.168931013099,253.789344943886,372.514254189074,315.228672732694,338.672987262916,222.025501480891,272.573317263407
"RBM42",396.792730842364,275.363151836501,436.260633195239,404.445080691642,360.745380026759,380.992644111095,398.766125960007,285.002310813394,287.511594385511,265.634109726122,373.069774944978,383.358281192263,436.209531258559,234.568109952512,316.610795846914
"LAMTOR5",1659.04995942774,1989.98115343077,1067.80701885148,1706.62525165746,1700.95941430034,1487.74202299599,941.603332564852,1569.95185761027,1363.91593603947,1458.2891974549,1706.51048580758,1368.48395495141,1498.12103941083,1007.62163730102,1413.49805231332
"MLF2",652.775416958176,494.193154931416,597.540213859385,755.614973525362,581.864743037624,696.800379983756,456.722213820294,438.428695302734,550.484290178335,523.823301102825,543.841800946889,688.021593456617,578.465822715341,518.683314719435,624.201920295031
"PRPF8",764.716301867869,626.560223435673,730.663434208456,825.069718739955,676.276845942596,717.649760726401,558.881448798631,447.768903067606,675.944557144565,564.999455451207,750.663349551484,771.390906878689,667.28550125686,575.695324795733,664.229606966182
"HSD17B14",130.29370355154,129.361838371786,120.603577451549,110.440987834975,129.68335836794,188.633070332368,138.385287120635,143.898310305573,134.089849082947,126.230089565995,181.768815974652,162.347070734657,165.701975415824,101.992127533794,100.893126179934
