"","P_GSM184363.CEL","P_GSM184364.CEL","P_GSM184365.CEL","P_GSM184366.CEL","P_GSM184367.CEL","P_GSM184368.CEL","P_GSM184369.CEL","P_GSM184370.CEL","P_GSM184371.CEL","P_GSM184372.CEL","P_GSM184373.CEL","P_GSM184374.CEL","P_GSM184375.CEL","P_GSM184376.CEL","P_GSM184377.CEL","P_GSM184378.CEL"
"BECN1",155.406815244655,163.870161028765,138.32568664996,204.010161028537,277.526239953153,156.456427550577,122.931624628249,135.552786797755,198.097841839422,83.0794167287825,149.145146782365,91.3109412121981,200.459453894465,107.432669915989,159.623815755807,239.091741952416
"CTR9",167.387283231474,167.831630346845,152.430161033071,159.150161029232,260.678455311649,193.941891743738,161.998821806621,173.348021182983,220.452064243213,110.780162629128,154.51790195009,138.867638838726,180.890486885362,130.928688569864,209.793494660324,186.962906678176
"RUNX1T1",58.7512035207489,188.952736110972,31.6533672586293,54.7724156641846,49.6483442254236,69.403047263545,46.0975297348061,38.7873315593007,62.0176004926373,74.0788546957322,69.5024570854731,51.0726378313403,62.5550315372949,65.227834986309,79.8012439979973,54.9690272189556
"APP",1285.00873686211,1144.14252399675,1237.86369053957,1473.75016102854,1471.42305244988,1188.93104550954,1141.99998576442,1149.72533512376,1319.21401424572,1152.75016102854,1692.76955186825,1314.89731470854,1255.51523862533,1163.97016102854,1295.12093334781,1344.70424859595
"ZNF467",27.6450538970852,31.9205253000684,32.1714939670052,28.7835869667328,31.1726301831869,33.7422422983344,29.5803703799536,32.7192226490689,32.1943270869783,36.1566179434835,31.4651035717342,37.4225477733749,41.0291350010857,42.5040456645422,28.8911427858651,23.741764650901
"SERPINA1",72.282706112225,41.8023407213832,444.287611168567,12.9486946897626,176.390475232589,59.3964438620635,56.0009970042271,59.5775132372826,53.5192337247438,21.5273760880564,35.4165278291517,58.258520010835,42.6150719238879,174.407949802087,124.738792528157,86.0158561010301
"CEBPA",85.994372622614,105.800388704095,208.325388615591,48.4869487286163,176.754795449102,104.720415453183,181.567182819006,171.649721332972,106.990222895842,42.0039326060938,93.3572554704376,97.5885377007939,126.27016277098,200.228691267464,166.030161028666,142.710424375087
"STOML2",124.883342613111,126.498002035757,103.470267608714,168.924617248023,179.025160431809,123.607069725995,108.137625799297,119.961383663936,118.708761609382,82.659451711634,126.856130812593,125.74123552896,139.119978932598,75.7776502838141,110.897285895578,121.90919638648
"POT1",45.3501013739162,47.5926897754982,56.7632010229343,43.4799921104913,51.2688843968653,43.9614248183567,50.4980362487225,55.5400344745299,46.8855579062487,32.2368189427863,49.7128103906103,41.4902306659431,49.5322646802202,29.3684346324828,40.1701483202938,70.4348399966384
"RBM25",181.430161028538,238.405088579017,244.026844234308,140.57721379726,155.60378834112,147.668825037182,139.039571717292,160.430161029064,150.524028440004,156.37325484536,151.879160216339,148.373420901171,176.994888015676,134.135494700606,191.954058298196,129.391914749921
"PRKCZ",504.364438348347,849.590067849177,505.30971092706,737.539722129945,441.377215442413,395.222235233722,390.034896101893,347.718206284211,383.310161028537,397.981551063645,460.66105450084,467.432882505037,466.847181522195,449.338028212314,517.514455441116,471.150161028537
"BTBD2",121.566563722128,145.417671058843,117.81695627935,208.830161028537,124.069251019272,123.748577544592,124.096357431158,114.949481325688,107.179677850548,80.8115887735015,118.686055200179,140.925581341546,175.028765949791,184.465713232551,132.871385997689,112.58140833308
"CSNK2A1",115.845012359932,100.275190782299,154.453563877029,157.299474595122,117.030170209524,95.9409981776097,88.5910599829636,103.394829986088,111.982296585059,57.6767755826687,103.972277533796,109.314021876929,108.587788787987,81.433615150384,73.8885763635683,127.386383167638
"KL",6.96954697783296,7.45427453420915,7.58164645748354,6.91635418748696,7.57119271714247,7.52081664786327,7.34229320084941,8.29177930692193,7.56634649305907,8.40563601076286,6.48941458440893,7.03343734075606,8.50678895469751,9.44419843841409,7.99097376565158,7.84005680644007
"TNFRSF1B",111.136506611213,64.0644767203552,230.594098634257,56.3152680677004,77.4426167061247,145.961686218874,118.781825441613,120.630166012749,93.910729902367,61.8767888481037,95.147642788426,131.59016161018,79.1517146410098,134.150161323035,155.624995689033,107.900100137167
"EEF1A2",295.974447358544,609.819989175218,279.887491748251,1331.26654597609,650.842846625243,362.06342605569,128.715030450658,122.006480052218,360.630161028537,93.3120735670909,584.719463475878,570.086778815319,545.053791055061,488.585713943225,292.233280084734,479.402536196522
"SUMO3",516.032550690823,751.931549998041,543.150161028537,1034.56606093709,783.893065204855,524.824358223691,377.561802947604,346.943693807267,679.50024936304,261.543147095806,644.57172547538,447.131265815242,612.027281161138,508.400647245129,475.916691496595,698.666412840466
"CPSF6",27.2883952205293,43.0753140852184,27.4491359202604,31.4924541222559,35.7527949079721,27.606953500132,19.592948873631,25.8040722779417,28.318751356491,26.9138655710988,24.461726902196,31.5885632421559,32.8636762300373,32.906204313838,28.2887008750494,33.0723361909224
"GRSF1",60.5855405222276,61.6498613774209,52.0739490628196,59.8080024334649,96.9326861474329,78.7929939194141,66.0903930324781,62.9951585415565,84.9613387997099,53.7884476378378,69.4063403393908,66.3011076605028,89.0203628007684,43.4327317936362,61.1854346371454,75.7883093892183
"TRIP6",139.071546514586,97.0701178074533,175.680625485728,81.2138789544145,115.751596798448,247.173324043039,148.554058592744,182.05448152986,292.662031483721,118.570206804453,135.424541236613,130.350161755593,159.350609212428,83.4674314457256,129.516901551109,190.612882230638
"GOLGA2",55.3229503082105,68.5360173266742,99.7850933350668,86.0453030397077,62.2712005937979,58.4912146284737,45.7978553632628,62.2712005937979,39.9923761166602,58.5318319028058,61.5251190566812,64.1300103729687,66.5980836436634,59.5677358076537,81.2547334571671,60.8772814643266
"NME1",347.756276320969,296.350161028537,326.742968403157,679.587367084391,540.58540463452,359.123242786086,184.38035950371,226.543701693003,297.38605558713,178.092911458698,370.115884614433,331.990161028537,433.562019939186,286.50255894148,289.575618499074,550.750533385171
"RABGGTB",244.592284628037,160.270947220511,254.952067034854,205.870161028537,195.657168853188,210.081912413906,192.452666998185,256.363720520963,217.361156799136,147.670161041247,191.508735649381,205.870161028537,177.672631772814,165.140989246571,129.241083139513,194.710161028537
"POLDIP2",179.619852576114,173.030161028553,218.950161028537,181.018034391049,223.863122718128,202.375331662562,176.190161028543,208.231283666036,220.08498911272,174.089513719734,191.830161028537,174.108730846093,185.490122738261,184.820280496205,199.786652387208,194.652832043276
"PBXIP1",144.102997584463,107.995571372508,98.2257605906004,56.184763090947,62.1212688956406,146.711505579147,93.5345531262396,101.108378970327,116.439083851363,134.097430332384,119.229675144838,248.763660458902,220.806076104044,86.2619491295987,99.0761524412916,126.55845100325
"PTPN1",14.2888046480716,14.8015794641334,13.5307819726345,14.1328439955413,13.8243192240386,13.7370763002151,13.8608880301504,13.8845678572301,13.42644940467,14.8287945467122,15.1754409089701,15.4335481067822,12.3424255285589,17.9077644742346,11.1272601223513,13.5291309060974
"CAMK1D",28.7495260846667,35.4226212312893,23.4486635357558,39.6126837082306,27.405149525588,37.4734560081367,25.1645661563684,21.6023889660411,27.0527581221257,26.2781143001836,28.6905031629771,32.0943244720548,29.1634938088931,27.0328329425225,25.3477168152706,26.2667759783642
"MTAP",9.73163675044115,10.5826387312512,8.70567393157555,10.1985666500669,8.72549277691628,9.41279945412583,7.92573655664495,8.9290433687686,9.64105353287661,10.4766386721052,10.7201296655078,8.91515186590285,9.80034927349041,9.0019363608212,10.6681070175055,9.41279945412583
"TXNRD1",438.028653060543,320.652037304691,1097.53928085393,326.110161028537,433.670161028537,336.900471521404,636.040805374121,650.200497794581,330.308586368278,225.762932220187,340.498914767905,313.15632540188,413.415628525077,465.057535339795,439.48640462483,301.770949232202
"PDHA1",76.926933960148,69.275386500625,61.0886954639362,93.9464149603294,110.414159222114,73.4660678492487,70.3293471162612,67.6168679641274,87.3825636397126,57.7804482729157,75.1544199122248,79.6026287174309,125.60386837236,68.7700215184094,106.626218862604,76.5367318118453
"HSPA9",153.770485127573,98.0439663152278,172.287259892708,149.149853572576,184.934831687316,140.223255360733,134.715280836826,150.825053510593,206.817201167693,76.5629607420394,128.897535968738,153.750161031215,138.547841663475,68.9963290771216,143.070161072724,179.883532421612
"NPTN",864.368327611878,1960.19016102854,721.845590111768,2944.67574628019,1696.79147611249,780.891500244455,531.012354614506,607.378593569166,1010.76244787004,400.384927396364,1183.25302030404,832.234050930722,1079.84549566249,859.128279930846,839.996479334837,1244.16016252433
"ITCH",145.348131539804,118.470168520183,150.313589702097,109.361046074908,115.996560609832,86.5831353164153,80.9968900826684,101.489543967282,50.496465086238,123.717489086719,128.67226722958,125.889164894401,106.698924316684,99.1601104814117,152.029593031998,75.6547888065002
"NUP88",70.2938240596519,49.5688900084922,58.5269916302359,43.800724029139,76.5563795176256,66.0574012142053,46.6766872619007,55.4477375200476,78.2466603620833,42.6540361100656,62.7466154395859,57.6980431082427,63.1771089452333,49.3710444019385,62.3799768430102,78.2354054685459
"EMD",177.089514028269,111.293633276754,190.149073224414,163.78728550066,150.046379011311,172.574318790315,179.949385327951,188.267428493328,199.070161028537,195.86715112582,190.899612142996,179.477310413302,153.709377439561,189.675362383275,177.690870553213,160.709923036066
"VDAC1",10.2143175397928,9.71019095701024,10.462283233397,13.7288169971039,10.256692246198,10.0515613501245,9.33159691841493,12.673545419802,10.0374900354602,8.85693301661578,10.9193411449277,11.6685822638017,10.2492027527442,9.71962193388338,11.5827730855006,13.653771364857
"FBN2",8.31262251809835,8.05715305917249,8.62286300031228,9.0324885443329,7.77075851810201,9.11357258307151,10.5801882512308,8.06982129410212,8.08026101259978,8.62286300031228,9.60516290973744,8.95842759227947,8.29193475665772,10.592234549503,7.36755743298122,8.62286300031228
"NFIX",82.2584609467997,144.663240418802,70.2698517497451,40.6951818262583,62.2367269206731,39.5452740227709,32.2950620671366,43.9960988090833,39.2547213962732,145.094664619637,51.6132659210727,65.0020300264143,85.1681309509998,61.6904178089498,137.147185356663,24.1078848321895
"RBBP4",255.510161028537,192.972138190742,264.742052396567,264.015932908497,208.076137212226,263.516149897212,186.436193812341,291.261019755229,234.376370675395,140.263515304858,234.376370675395,211.748051216301,222.535853060559,133.866319822535,184.447757808931,294.870161028537
"LAMTOR5",463.616998123775,504.765023598153,528.349769996722,556.165336875076,582.019482633722,504.765023598153,414.890161028537,513.726335556777,556.430161028537,286.425447198687,463.761686767984,417.031807715703,500.638426262073,311.052780595694,422.633085161349,523.516767375339
"TPRKB",105.123849259748,107.851504993772,101.190339646224,81.0601261717647,137.228490192416,101.087221646953,91.4836216890398,82.4413147574084,82.7383241385595,55.6457899343552,81.0567635838909,68.8043332558873,99.0804559393863,46.048175894695,80.7659814360585,92.2794307830703
"SH2D2A",30.931394206888,24.6579628311741,33.7926870657841,33.6066090408247,25.3874448147565,30.9844738325562,32.5246641399878,35.6786721060794,30.8361634774105,48.1085692397433,32.3106091068538,28.8630578646903,26.9680452318093,41.3365745640033,32.3824011394093,31.6081446359816
"FABP3",155.192646169722,100.19037286706,83.0927503504696,115.026629231642,203.716476676989,154.190161031215,75.1580492733886,76.0370510278768,77.9851782925658,71.9846065865911,144.126964676855,165.753705029469,168.719454393142,100.429178265504,166.140000688472,103.312978650135
"DARS",863.346964227247,706.738646665427,795.730483437501,538.530106466034,734.670161028537,887.186781363493,623.461259295772,517.4296147197,702.128661554042,763.390161028537,871.430161028537,964.535838634263,1034.81328675107,726.002615574193,752.445140163545,793.926476698777
"CLTC",6.48207774658945,7.39090139168543,7.02314648543638,6.18363472321374,6.26575573475467,5.69138151958396,7.57955425090007,5.29931241573946,6.57519292470277,7.23807862576649,6.9841954432813,5.98318966886282,6.50577406673456,7.77726588768309,5.9194996957282,6.54839759766429
"FXN",27.0534856010669,25.854708387419,22.4103322630994,24.0772736197961,35.889184414715,31.135723761951,25.0645103498995,28.8141952659036,30.3818677616315,21.2721537804581,22.9470612488471,22.0192860322863,24.9039098637918,18.8923541796457,33.1431158818416,32.8968999966268
"CASP2",17.4150279560091,13.8862259378991,18.5841392098786,16.218317145418,13.8264176094626,11.9996618505899,18.7980816883355,18.3067608470171,14.3385581124642,21.7076138804915,16.218317145418,15.8898036048845,15.7884610386363,19.5088242858588,16.2874022063985,15.3884649115061
"SCP2",388.445997893568,319.664221102815,421.889727623472,280.703853971603,419.340624586001,361.023231508358,332.436252583699,392.830161028537,433.975539869032,216.812113641452,385.470161028537,365.110161028537,388.293441250672,252.655549106383,336.630161028537,422.419772593398
"CNTNAP1",194.549816543495,182.270161028538,158.51016102945,464.334682992328,279.361279586127,183.781671980515,82.1975924669281,111.474481940964,199.243902335041,109.032463275848,244.796483458216,191.694461810588,217.94596732999,280.637576210958,189.731558571802,276.563782132064
"DEDD",36.1741614629043,46.2656289785964,35.3277817527643,37.8009959009863,39.0435130667224,37.8052101012817,34.9467755216286,37.3903069490575,26.7527746239742,27.1597361709988,26.7722920420092,35.7262246718113,35.8625516107736,33.359141548938,33.1089809240989,35.8953382176558
"PALLD",298.716434246848,183.49962852238,1070.55123112961,91.607850051494,165.697932672192,403.406322858429,265.950161028537,407.688890504381,281.690922825047,221.210316426348,247.630161028537,483.247580023585,186.630161028537,189.837142069758,216.70810188114,153.469169537436
"SHB",61.3641477238439,46.3409587269478,55.9592867682809,59.8426328564258,64.5040130745959,71.1375243005299,46.5759686561732,62.463092868678,43.6471347102185,63.4786238406904,67.7752969632861,63.0305462606714,65.6941785473827,53.5397873844142,62.8438238677352,55.3180620896148
"CDK6",21.1242517913457,18.0905211539442,24.0652548661092,20.6344902165435,21.5253895225376,18.3799540347341,18.6096248512382,21.3603261020947,16.7958375808559,22.2133621021024,17.5090054736646,17.6123738970402,19.7788442111781,19.1759162565996,18.6708986092693,18.4918555359929
