"","GSM503958_PD_1364_SNc.CEL","GSM503959_PD_1401_SNc.CEL","GSM503960_PD_1647_SNc.CEL","GSM503961_PD_2515p_SNc.CEL","GSM503962_PD_2525_SNc.CEL","GSM503963_PD_3769p_SNc.CEL","GSM503964_PD_3790p_SNc.CEL","GSM503965_PD_3803p_SNc.CEL","GSM503966_PD_5138_SNc.CEL","GSM503967_PD_5476_SNc.CEL"
"CLN8",26.1586425699551,9.13943459604617,17.3868855251082,19.3594064704278,7.29714824014159,10.1767727103939,13.6471081540094,8.355767363781,32.7804365333252,43.6205928361439
"GTF2F2",3.70109182755613,4.25300898517469,16.6336937027106,9.05685096400998,5.7620803763605,9.20207513694844,8.48849141740328,8.20920962151065,16.566401437907,33.3486838672911
"HSPA5",7.43558724579031,4.6677454630068,24.1802191403287,64.9120077595209,16.566401437907,5.69485100633709,41.2142304847094,287.551914247367,85.5539856246053,194.920953687406
"EEF1D",104.607392333781,51.8480097350641,386.294925856964,1251.34455092101,294.119621545593,1267.48930282448,1444.38111702904,1239.88995342231,289.941663132527,211.961780608928
"ABL1",4.17499686683637,4.56134495776083,4.28323274451774,4.13298913217458,5.11114994297298,5.17912282410182,5.25536171581242,4.93386525412542,4.87857758328733,4.82294272301588
"SNX5",10.5822282255313,6.16347226437996,22.659359403592,12.8440098563416,15.917773183633,10.2712923239148,9.0880844934193,19.8236884277291,24.8992226560261,46.5798110055224
"UNG",22.8399445126384,19.0896773345952,45.2938714768629,21.0831293231705,24.7554388115294,13.4846831309002,12.9177406926872,17.9063922395813,85.2981869015572,101.269841336426
"HNRNPUL1",10.2544737902149,20.4305358991466,67.7346125586686,28.6874382302855,56.0160424225283,14.088754652697,13.1936413085546,48.905866196519,92.3979447082345,103.139073660885
"BCAP31",6.5141270492569,6.79705613253824,25.9273940881631,19.4980387138434,6.73390630667691,25.7284031011687,15.9250281936857,93.0176076106777,11.6167309742281,17.0115085309868
"ATP6V0A1",12.7542217296159,12.8107189784883,5.98249282536882,26.2608023661953,5.68820278682264,6.58889636982139,10.186885226673,147.931350334094,5.22256144936511,4.69644339269469
"LDHB",44.7312105607431,105.269979024295,392.036134729153,960.946366409052,169.778004275965,141.798655442651,357.85125535487,701.891667557847,371.788647623521,393.065221236817
"PPP2R5D",3.85277372811926,2.94255255222152,8.81691796955861,12.0310039678465,4.11987636572654,13.0558267994429,7.45660624265473,15.7675143150247,4.66520351350948,3.50072106358469
"TNFAIP8",7.25139719040854,18.2042690741879,6.69408296823142,4.69084057702858,11.1238334790102,5.45183137380533,6.36555564920803,3.90488474044843,12.7161553614862,12.1240174422114
"PMAIP1",6.37386933180627,25.720796492435,7.97557862576194,5.59118581423594,9.86392884421211,15.5805676518915,11.0978779883267,5.31347216881303,14.3649454569506,9.41616247949156
"TAF11",52.5691319486093,36.1046318806951,74.9863805294897,28.1164568373439,165.073390003159,11.3945229558019,16.5515861243171,11.1545527054273,102.642254783503,228.386968418047
"CALR",17.1966887992421,60.8898323129556,16.3418830719371,693.627582704483,18.442049641987,53.9063559601512,183.313539389396,898.694313295746,49.2436808565954,84.8487123459646
"LSM1",21.2761666753787,7.61674760220561,39.4360684433538,14.6383067117851,53.6740684373455,15.4471357487419,16.8762703065514,25.2813882428771,52.5448754293621,31.5523072424774
"RBM42",5.16636400445003,4.58678835778411,5.78740437980157,14.8208311349821,4.85399529354366,8.15752580494758,9.24664390431313,14.560330485082,4.38336522365343,6.35712671789608
"BEGAIN",7.28022812422375,4.01784316215486,12.8596494502434,12.6292593117677,12.3827746126838,17.9438199552902,8.67943649394583,9.67549846236934,9.51648431180359,4.43877291713393
"GPKOW",11.9741904016214,10.78377576621,13.4014689513793,13.9052955268078,14.2312476718388,11.2207282306453,13.9029527156231,36.3824096584727,6.32786710201646,7.35999330499024
"TNF",4.07346543547105,3.77429544508273,5.99187067459792,4.399053320426,8.67241573116436,5.58231287417233,5.07810604757842,9.01961511343544,4.08820174301375,3.47666149469505
"E2F5",21.7490688251682,28.908421379952,7.95708919858529,5.8047670511746,7.25292773733548,7.95708919858529,9.39465963682635,6.29996798786957,11.3986487139068,13.1250833196737
"YWHAE",261.707548077908,94.0306153323208,642.617162280955,673.649621660365,547.518744595808,390.202787057974,594.996696974403,766.122018674703,684.803509274475,1115.87376683349
"LRPAP1",4.66969993159923,14.0219172829984,31.4302204886704,80.5239825519167,39.5383150784606,91.8240940261888,54.7063723040056,112.935816562091,20.2611787063924,16.3155366870058
"WWTR1",12.9357504790121,10.284918641593,19.7987697672522,10.4105590502765,31.5506546043788,8.3291495470906,8.46978057822689,13.1192586131682,38.2799541783704,48.0209746683314
"ATP13A2",9.6078960434467,4.57337241718229,26.0128058839354,27.0119305045744,12.8616887546222,43.0964319918372,37.9039097823009,23.0740388223962,8.35267617203252,9.0889880788623
"FXR2",5.44372304754675,4.30822843002036,6.82594336006119,31.659858574677,9.42252824006638,30.6594896580456,62.2226069404892,39.2705616211489,7.65534177201572,10.5120026555162
"ZNF16",7.19498608802192,7.23101762629493,10.4220570634265,10.3331956517513,10.7171468401905,13.9121599281217,11.872989565875,9.91819964154729,10.0815591625157,9.82001738947781
"PSAT1",8.19114205804891,7.21408350288808,4.23715261229465,5.67758239422957,3.15395774927489,6.23883462370134,5.76378767392585,11.9189107508777,4.32115490986316,5.28953463570908
"MKNK2",37.290000909154,3.12122661988594,384.315908184777,250.427316570327,121.096066426775,52.2198572587665,405.541543905683,200.063975589942,698.81140694272,261.237142081765
"HP1BP3",13.6300841633779,5.16667412524891,28.2839760068654,106.57881932568,10.1326960410084,104.955408466727,67.63427511583,201.639976069064,27.3605897690083,17.4437869940539
"MTUS2",6.64368006743497,5.70699819373169,4.59302982819383,6.72551970540102,7.84540276473844,3.58609659238677,3.81304321559168,2.68840229780744,3.89799578589958,3.61441659549256
"E2F6",8.25759749335971,7.03397871714526,6.16163065268729,4.88187217641598,8.73670582899353,9.09137687159293,8.40272805975681,12.5292246232641,5.78257739622689,6.68681799560061
"AOX1",2.37668185786491,5.93089820623629,3.44337065946492,3.28061527858974,7.68358418002412,4.21538723833503,2.88258154608373,3.09196358549416,3.61991666512928,3.07246202889993
"GRB14",3.67956109559949,5.71267957252291,21.35504713632,2.83907191909059,16.6902959368947,8.16050891541616,4.63143730727069,3.53245841926639,16.631906842409,21.7661460733504
"NCAPD2",10.3137717537165,4.1585963204579,9.25477274670687,13.0589889929049,5.4880605352603,11.2174836223042,11.8063046973888,9.64907853498434,6.17227808355349,13.0391537335603
"SP1",5.91130175045128,6.59959504544424,9.76849457465191,22.1399902042239,6.55373157809567,7.75452046772151,11.3427293060527,32.8527032783181,9.01669040605845,8.05187827124295
"UCHL1",27.1707886850524,41.8949218605193,431.419719253328,552.380315255013,133.229715957685,7.03869166328813,43.8634009022342,1570.54993705303,259.142186596045,431.665934090396
"MFAP5",4.60171328589968,5.13040446476367,2.84355407177524,2.64611268025764,3.69598121184511,3.48148085894979,4.83489986113735,3.24738644739897,3.42471102089003,3.23285715580905
"PRKAA2",3.89437746251617,3.25164016519055,3.13112660729683,3.32909818517621,4.46224840818065,4.21246751055015,3.03862592926229,4.48053105068547,7.14677005573812,3.61972356265576
"ALDOA",5.93754504758571,9.29479158921792,204.388248030741,153.747037383742,70.7923399015601,43.6481493146723,21.2663700316172,369.704490346962,85.8885330552561,115.590820582257
"TUBB4B",65.5249129633445,31.4999050689093,235.339290478437,183.474879769795,34.535283659528,56.1905931492491,33.0088882094023,568.652066214477,101.972934403789,147.192318296823
"ELAC2",2.46341066532995,2.21074225073099,10.7169909553624,10.9704548924079,13.5448066349656,9.41459863999803,9.87290567162602,12.3695303163386,5.18756420878467,6.0819369859383
"ALDH2",15.3734756289157,4.63625913535861,103.62488175118,219.199819232716,12.2839776716975,24.9619127211754,83.2476792147876,318.341293094943,88.7257830530737,155.782827575887
"SERPINC1",3.10112639054651,4.84777648634464,3.25289126241633,3.09239547713466,3.61777367477494,3.57167762816974,3.72744376004331,2.94658645619149,2.3745841026591,2.52520513596061
"TUBB3",17.4202854227779,12.8687411008123,89.7768442048098,87.3786180964465,38.2332678946583,19.7145061194603,16.2664416747931,179.994108541927,39.9168329897757,117.500907691287
"PLCG2",3.30641291375738,6.64882941031694,6.35912233867737,38.3893746133192,5.4880605352603,5.53940774664216,12.6110523855137,3.50645732137342,10.7565766623722,7.02418458042122
"ERBB3",4.06298554828022,6.28747934463468,5.90668457952696,4.79099562588837,44.9666250913785,4.20878936904193,4.6645285311931,2.58088189445717,8.11146938739234,8.7121800510858
"RPL36",26.6469521655423,5.81131624842992,149.554874542366,158.060238140364,100.193280455533,76.0420618411012,116.266186433496,109.031576075728,140.004799123331,130.288952039882
"PRKAB2",5.34192296305959,8.34139044889801,16.4888709891299,6.21435158246989,16.2919931342134,10.5000359897494,8.86114156551792,20.6948829008694,15.6178861560495,19.0670883215714
"SV2A",10.0393728234326,14.1790363900901,56.6519379003456,171.972654768704,23.8436825925384,5.38086053468295,12.3427056423429,124.569181469287,42.9765317869112,41.4128672352581
"HSPD1",37.4262385696549,42.1684169212562,123.868623711958,190.165857826673,69.7984980436281,63.383170751299,379.061196601427,323.256850434845,396.304397799986,195.434017013744
"SUPT16H",18.0699568734006,10.8850023725206,60.1276007293827,9.36373988070658,30.2043543671692,6.38345387989087,7.07873160816512,29.8760319591489,38.2886387942901,39.2875522494015
"HMGB3",113.535899228731,11.3801754876971,138.697438891227,47.4953004402683,195.329478799968,60.1639315905217,79.6486961094345,45.8660880844196,114.773166921221,93.6353647331329
"KIT",14.5405352496647,15.940109265169,8.89369613560449,83.7440138148723,7.43038567234198,9.0208335659642,12.352679047704,6.3866630884737,22.6100656613375,23.1930767677002
"SDHA",20.0873305004678,6.7706955703657,46.4567572605199,74.0669708215487,61.640109252592,40.0450957469926,40.1871567372463,136.040093543005,34.3380240003243,63.564612696765
"ALK",4.70586276372852,5.81131624842992,4.22429368196668,4.85485282815774,3.92324724653787,5.10348009067442,5.22283673719459,5.4880605352603,3.6227823806157,3.69794350492243
"COIL",31.7839411759344,8.44335438773105,40.9855552777064,65.1296244681227,43.4448025076917,10.5124891862295,33.3701935155883,13.6080221675549,78.468773553388,208.532378863639
"LRCH3",9.69349685699042,32.3393796523087,5.19613214336566,2.31369207352889,4.42637288545737,2.81662800719612,2.30138828020546,2.45246448764181,5.60546518240946,5.18624140141848
"GGA3",4.59700554035994,5.0651232385008,7.04646911753058,5.80094439443759,6.59257584563301,7.36511863335068,14.2350558278398,16.4078741279365,7.33727927585742,5.63980314044768
"RPL32",524.425885392545,428.91012340333,1036.08022579226,588.791649866666,867.03628970375,490.122773890387,518.970508264318,571.537463202277,1107.18111063982,882.837117605471
"HDGF",36.7371468247497,16.4656643668117,51.6131658385415,91.1630787144524,20.4190808868344,66.4169073906556,42.684166475653,81.3297660374394,67.7163431668401,92.9650908137588
"CD244",2.9616617370729,3.54573693725622,4.04426559355179,7.0344925595438,7.04868728371539,5.74943018207187,4.12202873392545,3.17331866073726,3.38178291429506,3.16742091959881
"FAM96B",5.13584386329059,6.23096086659066,16.5590984035489,14.6370465057064,7.28969345867843,7.45660624265472,29.7003255124697,23.3927520689805,7.60767330770335,10.0043587022466
"CNTRL",5.94265005845215,4.65591007704521,3.66120254024722,3.39644553055777,7.11241880052451,5.97089283808345,4.02630225363863,3.14560755628196,7.37207755962776,3.15174118223823
"ATG7",7.8565551259401,10.6583370633111,14.1207489934476,28.0466452191784,4.26541744312442,4.93781946568287,10.3719360597646,19.1284505759522,7.11035251011118,7.90378243850401
"TRIM28",6.19788257513002,5.54950481883267,4.52725386929348,5.37081357519407,9.5177457405359,5.71515619286312,6.4543978016243,4.58700922176722,4.50165737563991,5.07401266086893
"RPS3",7.33606038042808,3.53308351165356,85.5966596209221,209.030743460078,144.882164866229,87.2470590385492,115.353482616088,200.165713072342,77.2573176179194,89.2757328142232
"MCM2",10.4686157569398,5.51399844517821,8.69949023747377,19.8727462334576,5.64454717480338,18.4276530012075,13.0534331102188,12.0776860119208,11.1854823238713,9.05519864956372
"NMI",7.06092320564836,2.74690527300745,3.14355070879482,5.1997685421764,3.77646611394014,5.83855609185952,3.47303218003787,4.25576523331231,3.94969175741504,20.492187095659
"USP2",11.1349510110803,2.95288162960444,2.86710129595938,2.94919792731619,3.78221214586637,3.2675623257749,2.7760087098809,3.01743084707979,3.34649057331921,2.10685117798467
"PBX3",12.8757177560761,9.5780850736003,15.5111491817555,46.9587452163541,8.68635690211733,14.4437972329868,65.4442105616901,51.9907811613168,19.2881468121616,22.6252900076955
"SRF",4.84242874410785,5.01791259669114,7.0210136649843,5.21253325126496,3.60406117953549,6.61903540682713,6.63231588940472,5.53789850926595,5.02558280356237,4.50747150761088
"BCL2L1",4.9684270733596,5.01074966733712,6.4748457021132,15.6032965849899,5.6052998424047,14.5752173312574,13.922725930074,29.300214009712,5.59308672389561,4.83905304942713
"LIFR",5.35626327188071,12.7683130761394,8.7913173741709,21.333802541971,7.80869156924675,15.6104381477688,11.0244410919469,17.7155684432775,19.8164149776132,27.1937242614402
"SCAMP3",14.6374525267065,9.3399471431748,43.8427451407468,20.6068014197474,11.7683075943905,31.7626008580326,35.7810016479346,20.1584886381602,24.1826574813537,23.8231910229997
"MYH9",3.16742091959881,2.33061808576198,5.72357714959364,11.3903627221888,7.36992558434232,18.0076224898316,15.603446209179,10.5742707225447,5.15509573317605,4.90580156370888
"FXN",6.70001754605736,4.69303671802069,8.18954032126821,5.15080657085861,5.64173207672437,5.90149515874198,5.23258662344277,6.21051276467997,10.6137996761542,11.3041806372657
"VIM",3.86430551248076,4.41625702607037,19.8307111155178,35.8308675987783,9.50445138876939,11.4431932144905,45.9973497837715,44.4436460754903,12.4316480063385,14.9440612265759
"CDCA4",6.22810898005441,3.50239200212435,7.34537376717098,4.20528982411527,8.18373689049333,4.95382451976774,7.34827621965765,4.09950277884046,4.24145365986062,3.67459579629466
"USP39",13.384603391113,18.0797560883256,16.5423611800074,30.2281161394479,18.6463812664576,24.3529734037875,22.8077905270599,26.4995962103566,19.8862836173002,27.161291133847
"DTNB",4.38403369189912,2.3336496616159,8.61431492366106,24.9043100592624,6.87001688989921,13.8237381474506,14.6731193764681,29.7590771783967,4.48517894982148,5.2633767995672
"HDAC11",5.2954057631894,4.11193591062891,6.17461946160146,8.1238032618414,4.44565768990112,12.9120349760784,7.91194710365812,6.53426315465015,2.59328386513744,3.86865805234626
"MEOX2",3.67507302316016,8.47046726207913,2.15845282122981,1.94270780544904,2.44917359647876,2.26844401801745,2.13854270856011,1.79602419165101,2.85329094212806,2.58899998688208
"LAG3",5.33540798744242,13.8645401203974,4.87866713166652,5.81131624842992,4.09035426214819,7.95605164054066,6.92862164591589,4.13336796038316,5.16925626001705,3.68649947166184
"CAD",7.16867235872577,4.54138998945699,6.96177232146756,4.89357404993625,12.1686474880025,5.71408564333093,6.02427477335257,8.67241573116436,5.83854526706268,6.94951020800781
"KAT2A",12.146723013099,14.1904790711064,10.2782976289051,20.6522853732582,8.70142614966109,15.3439341290142,12.4173395057115,21.3550842322263,11.7061877445475,7.04084221618094
"ASCL2",2.10598952358106,2.29642813120841,2.41308966248821,3.04356004465522,2.28383981738128,3.31888543487276,2.93384150149235,2.60197878455845,1.83698807898834,1.90302187455648
"DAPK1",83.6725166496491,27.6979641208694,30.0213276304099,33.1089347621175,30.3122265124993,8.5188935881523,9.82343105996461,24.9401713248901,167.960536560842,222.181185807142
"ZBTB3",7.37211484835051,5.99988677083232,6.28064996170734,6.67475266416079,3.8023142862719,2.958193956913,6.92862164591589,12.3684308014076,7.59037472875294,18.7704145942924
"METTL22",5.81560668460347,6.06272450329641,8.18954032126821,8.09440294727778,8.67241573116436,6.64378688418478,8.81650624603176,11.4955056550431,8.04119723991776,4.55466388493282
"OPRK1",2.99358268066377,4.66469802874219,3.08287958813563,5.22516064521075,3.56094277441758,3.27014945005508,3.4634056926543,3.69156848092548,2.69618061644007,2.70886590031234
"WRN",11.7755463556131,5.10399239196796,6.05639697362363,5.81870838193284,6.41034039141398,5.28191902088936,6.18332058891471,4.16203823803477,7.21344788189966,5.82795498070439
"OAS3",2.83907191909059,4.86478979047058,4.92863026698909,8.03158729830192,5.07512795379394,5.83905995340907,6.68717628814232,6.30940172751072,3.02491574015449,3.50367894395305
