"","P_DMNV_GSM488119.CEL","P_DMNV_GSM488121.CEL","P_DMNV_GSM488123.CEL","P_DMNV_GSM488125.CEL","P_DMNV_GSM488127.CEL","P_DMNV_GSM488129.CEL"
"RNF5",25.5213823294934,29.7717735491239,20.6273598845721,24.5644969905555,32.8518979294569,29.5923810496904
"TFRC",290.059739511677,101.195288746691,365.439191849862,164.592242455821,119.137353922003,62.0256380042183
"PLXNB1",33.3286776528253,60.3901722238638,27.7797557020971,27.0049443555844,52.2481497655547,30.4050041034308
"NOP16",73.132246038195,38.501390105594,37.1194394786928,27.9212305754708,41.9428701073715,31.3642750641105
"CACNA2D3",35.4131183488917,19.5278896848209,20.6574294171038,21.8685073372436,20.0518404847998,33.8501307106424
"NCBP1",11.6933706706521,14.9923072963044,10.4911231136215,11.8167759351986,13.4538016816185,13.9211862102466
"GABARAPL2",641.620645546158,471.398384438114,599.443098615774,575.569149141407,114.382433751379,436.28289943883
"MRPL16",115.790168602551,32.407195739446,51.5909335885519,46.0799475248589,38.7486446236313,37.0213252842985
"CREB3",106.351782274757,52.910731419868,83.1747999888453,35.8021634561118,50.4976470208208,29.5560523075429
"TCF3",24.0332438718618,26.5981129629716,22.7982959308721,20.1713862259744,29.5866296458291,23.3515639266868
"ZWINT",24.4305888459513,21.444327227229,18.5693914176147,22.77953482668,36.5061353275522,42.5858139659042
"ELAVL1",92.3628960290667,66.3487190670599,170.238405696531,141.691728934666,89.5608402897424,52.6816767314604
"PCDHA2",20.4169541666977,30.9470998833936,17.6868362670661,17.7472538101213,18.7219423166537,24.6848104902907
"GJA4",40.0998716262124,33.5061826753239,36.9484504348177,41.1136899053534,26.8271197067219,33.5803384422771
"HNRNPK",561.278769432695,296.808718652099,762.864339227923,419.316363174807,166.59220339464,321.662751003074
"EPS15L1",15.2789730652932,16.5385484979113,12.7118707726671,14.6867241616015,16.8616550715789,17.9416182304312
"XIAP",14.4142872451078,16.4177889192164,13.3389709385991,14.643632042849,18.5058090089359,17.2951297937952
"DAB1",27.8849362607362,57.3178693524619,31.8581918170497,28.2209234700129,41.4384253873701,29.4559365560263
"PTBP2",38.5808727948777,39.5554602614188,126.223619187826,117.112527863306,37.2547401650648,29.9740188267714
"CASP10",49.2485867458149,36.8530411474616,27.648773762088,31.3430437603162,37.3739114938756,25.8451128495153
"USP1",104.970254915807,85.420921479871,228.586386296877,249.368976398027,99.5583790451332,35.9516014408366
"DYRK1A",16.8236483482301,19.986879068571,16.8052215736118,15.2518547457291,24.2727064759775,16.2210885163116
"WBP4",43.6443311184321,26.9771113242014,37.5154303783915,33.0491342215991,25.4485869312754,22.5665743443225
"KPNA1",40.9440645412391,25.1074355926296,44.8099093685692,32.3444434343683,27.3216618880862,15.9768900278707
"IL1RAP",44.0732225898663,31.4075567728576,38.3393165090926,41.1990735315763,45.6282335975705,49.8029639935668
"FFAR2",16.8316280672965,17.8360310012013,14.2522584489825,17.1210174625604,18.7578344212848,24.8699243483889
"LYN",37.4460177047713,58.9466218687828,38.1994892373695,34.8157677132806,47.6570947941755,53.5753491762813
"HNRNPA0",107.553184146407,54.3606295073126,146.805061458106,127.530119391992,38.8698009118867,54.2456067640951
"HSP90AA1",778.653787346492,585.922946861083,1346.99133409969,1380.64101303248,73.0972937576398,824.947733906289
"LMNA",149.632613260416,236.725194857534,159.331420067126,124.552008533138,151.834420966375,160.627878207321
"TMPO",26.4359008467483,29.3249957301774,34.3724313931772,33.1655256788157,40.9412211462047,28.4739188769486
"RNF125",23.8138894047221,21.4856361577304,23.0841448316888,25.1002305113015,17.2559432395677,24.6682731008615
"DNM2",106.900034647613,64.7787606398435,63.964225510494,45.6710591589229,48.6548202098509,34.5214002961325
"SNAP23",15.8159181989263,24.5849676508515,13.0912096394201,13.2387339684691,14.5036908609916,22.5233943713597
"PRUNE2",444.549697907194,221.271284400697,604.730709798853,594.716245759102,151.81741333766,209.902220064624
"CDK6",22.6381502504605,28.0094491361348,20.8880314604424,15.6099782723599,38.6064762250529,19.6935911872092
"TEC",25.0143679899552,29.8273772575555,19.3357710312243,19.4280954323881,44.3832923657498,21.8398107643414
"OGT",19.86579157848,21.8041338070005,17.0692139136073,19.1168520627118,29.5176282241989,21.9433000595548
"SP100",14.9098314755412,18.4346355921964,11.9923883831049,12.8993385092822,16.5229656024977,14.6727572145658
"CREB1",15.6767443888502,27.1951353495204,16.9570670841054,16.0016507181439,17.8363966683682,17.7496956910692
"RBM10",274.232824867443,31.50641404136,103.722011785583,75.5975645598589,43.4379096561937,71.0855163472404
"MOB1A",15.2891933174011,16.4554360880358,13.8020699796756,13.811701974977,14.9546439421364,16.5042754896776
"RPS6KA6",16.8953347573758,21.1058330011498,13.8570211427056,14.2083426281263,16.5003224045643,31.7372521408015
"RECQL5",15.3447936185751,35.9945703695437,19.7516557545327,19.3906462238714,40.5854651674599,39.719940664341
"HDAC6",14.9790700920328,35.6512887365018,19.0583432683669,20.2729915811904,38.4224385769693,29.6580597129459
"PPP1CA",94.1207401016171,92.2589513266928,91.9752103524741,67.4036482453151,64.6899075450121,73.6633062349608
"EP400",79.0658267929616,38.5628022508004,94.9893826064742,77.8600381591478,49.7476489607464,53.3540330347308
"BCL10",33.7819568419929,37.3887217407984,41.6857825033758,54.9615879657853,43.3630265146365,28.8076002178012
"NPL",16.4172201511889,24.8027220345075,15.9568198333693,18.022278314803,17.2115494115174,14.5450627668603
"TRIM22",84.2053862459712,34.6030383218716,250.873503998392,95.3213052394216,55.7229278849318,59.7460165112634
"ALDOA",1291.86744898722,471.982433306208,832.599901618567,495.667254310014,175.599874359484,359.711012049432
"CCT8",16.7922293618,16.4860141723813,13.1843759337773,17.4158946206082,23.8319906682817,22.9876468146724
"SYNE2",22.9898052144707,12.2128876171041,20.1117613741755,13.4766801914129,12.2574462577295,14.0449828699702
"CRKL",16.5416196313457,23.6481691207364,14.4134465842656,18.2394680452896,18.5027459759308,20.8247656815675
"PPP2R2B",27.2987879001844,24.1305273569189,29.5780625137073,19.9804391891182,23.9111131446187,17.3326705002463
"ID3",147.635862705703,84.5726785210475,87.599223411071,68.8259583248573,44.3414026059764,63.2522127048265
"BIRC2",173.002498178943,88.5705510118251,169.572002239458,199.41578887076,83.6822024533966,78.082840161054
"NR1I2",46.0837283048729,68.211747865967,48.9253699037809,52.2102252634297,85.5817113861164,64.133119198122
"SIRT1",19.1240267050432,17.4815395160515,28.6031406283702,33.7786974308435,17.0417720703232,16.550650002472
"PRKAB2",16.8847997599117,23.0327435307234,19.1905531812818,19.4756818285025,29.9152094746886,32.130248316635
"BLNK",14.9959289706863,15.5439669641311,18.3154766576467,42.5850322055802,17.6864852066633,25.7820435547778
"PIN1",263.161419622386,125.51779588734,131.674065947408,98.1103059157535,160.679439770895,76.8789658328862
"TUBGCP2",70.74879965368,46.5483601469853,54.199372706921,36.1850898152379,30.9978543061319,46.7109973189727
"SNX2",47.2761822724308,33.1355380280961,44.125497604991,77.4917339492688,47.7824516832265,29.665792118856
"BAG3",307.268164199068,69.2779806002276,192.477113943721,179.595816040352,104.907244073915,84.0785843963094
"NAPA",40.0306812934514,25.1908100466525,54.1590167296264,29.7399962777496,28.4017670541958,22.737477718445
"PPIB",431.826211651904,103.096651381807,439.794551005968,190.455820112721,122.893747491,87.2051068561663
"TERF1",39.4859857862272,33.9551941679912,47.9330546037932,69.7024925003393,74.9586538881313,53.7804652816686
"DERL1",56.0678134624391,109.082731565239,47.8816768658533,62.2458113576706,73.3608959331336,63.4263580948501
"EBI3",55.6191057406068,48.1117849630398,45.3932245332157,41.6365977371097,59.8463126436997,79.2486810263342
"BRCA1",22.3254505127582,27.0603747884678,20.0491043783308,22.1128665613743,18.5945785927176,46.7502753135355
"RTN3",717.589946267256,412.019502802601,935.629890057375,480.359760465697,55.190462212809,285.934892368032
"PSMA3",42.2673355603207,33.1031003125867,58.1307279385457,52.3047420272076,32.4040243568971,28.9893392757883
"LSM4",116.074297451101,60.5124494930997,71.3776760307641,49.0451498826894,32.36764116878,29.1403531296294
"SDCCAG3",49.9972640379732,62.7500507004522,57.346641872492,57.1811635569298,77.5130717154903,45.437576324572
"MEP1A",18.8278598028051,22.2236083652712,16.1292658055476,18.3885711681149,32.1817432430679,26.9194441318085
"HTT",71.2834736918798,66.4240713528573,43.9591682822323,55.4812137165758,75.5527410065908,149.40050598828
"SRPRB",70.9641348789038,43.3210124611781,115.817264239791,47.5561390480368,43.4938670677675,88.6057703170679
"MAP4K1",31.6262288915788,31.0045561468626,26.6847115527482,27.2629552202249,36.4004486411042,43.9741537468233
"STK24",16.0487778562015,20.1979411196356,16.8588154329742,17.5182678172626,32.517908978954,25.1209776417394
"UBE2B",123.948308927621,90.575873931405,157.137387594896,236.20047356681,108.215805203526,61.2054023392772
"AKT2",17.3415713057621,22.7017797361703,17.0458807059549,19.8902307981968,21.1786396420298,27.0276373249892
"CSNK1A1",409.616755693478,164.86776083455,414.55998339001,484.287708459538,139.454790548124,165.209150021164
"GTF2H1",20.1956539180064,29.5178970040564,22.6918143275712,21.9863108074803,20.5715551851199,30.6788494365676
"UBR7",153.849093715943,26.5364672546173,98.4860297411545,79.9193415911219,35.4675936000652,29.7616055522517
"AKT1",104.318267335238,53.1185343928901,100.313865506717,51.5989207294722,55.0332953063937,46.261117206823
"ITFG2",56.1619544565512,54.9730685038364,46.2356512098085,49.2967570856591,34.672606555397,56.5445102199802
"FTSJ3",58.4834805760971,43.0911787603923,81.3528775334384,41.0302187031774,69.1534922448409,22.387714595991
"PTH2R",13.559935775597,19.2485032896413,13.6956886961287,14.1064345305082,16.9570670841054,17.2837512686623
"CDA",24.8987985201478,30.1375128346689,29.8411598986976,22.6974983062126,27.162760357244,26.4465772069314
"DOCK6",19.4439292162824,26.6403067207679,17.4380062927075,19.6387837754306,26.7288123937375,23.3137856742584
"DYNC1I1",193.797599819358,110.961245947755,230.882334865322,370.030948544615,176.371001594818,73.1783765307402
"PAFAH1B1",181.119189980259,87.344662186969,212.215538408516,137.928827529233,39.4039664520249,87.0921964970538
"GRB2",69.5326779757298,100.616540307208,69.337355186712,59.8707054347546,107.903890327665,46.3631201276389
"GNAI2",266.812356301871,290.151804617247,304.699650573982,180.90066641902,170.126353264597,194.502764963176
"EIF4B",159.147903365628,94.0519620388821,364.967646988783,159.391197591961,81.1958311336576,248.119978097616
"TRRAP",38.7172822108978,26.2119288248137,62.2598608957883,59.1928854370294,25.9520907228944,21.2153755635932
"ASB9",16.989817487906,22.8018568569943,16.5950710860588,18.6102626494187,30.9031221671276,26.8967661044733
"SPCS2",827.234918532577,276.236193467138,643.632663027699,595.335161742285,76.1179989647483,114.865937429946
"NCAM1",608.187923244255,170.885877156911,306.687547253014,311.158160275602,186.368466186937,213.695987056008
"GGA1",54.8056254130137,89.5594130858299,46.2411699619331,55.0633327073896,57.9827323786705,93.7865493612652
"RPS14",2070.1550074814,427.127992209248,1837.54871639018,450.989799009739,67.6506492046369,640.057909957546
"H1FX",116.626236642029,36.6405064978219,105.253977616797,45.1530093592418,29.7082639839349,37.6437177823827
"SCO2",138.243645705172,47.8977204981038,67.4877710372063,47.4100419437407,68.9094209142834,35.9516014408366
"PTK2",423.323918051997,116.288182418113,634.297126015812,391.39215028561,154.529081795728,150.385809823175
"LYVE1",32.4434639257796,35.7201003802227,45.9598304375642,30.4274269032904,36.5973841290195,48.0671279860283
"CENPJ",25.0289171788447,34.6673190387363,23.7564116765563,24.6333900368406,34.707774404427,43.3978830503564
"UBE2D1",48.66411751984,51.0465604057225,68.1515404996438,82.8428218186841,44.7803618714802,38.7427500645901
"PDCD6IP",72.4011182605787,33.2593948889306,110.477982522106,140.295546527328,43.5348659313028,37.0511993268156
"TERF2IP",704.914114363776,329.255217694378,555.656427130823,601.249792604556,133.986218941627,314.510249223812
"OPRD1",56.9545705385535,54.3540346167932,34.195437498238,42.1601692783474,69.884060049038,41.7437504135294
"TMEM43",96.3797703733137,39.5877460006621,125.988702435069,79.5529722844498,103.37943432753,35.774852709584
"NDFIP1",187.607933626009,143.629148080815,361.431441826802,320.800688570109,207.143812857339,103.236665710047
"LYL1",81.8440806184022,73.1201926507737,89.8552554698092,63.2609373977637,80.3441169492778,90.3587761544536
"UQCRC1",472.482507314755,87.9265729346185,257.801607655331,122.311005739438,21.7185501073826,88.7976200608885
"AASDHPPT",13.6556787651436,22.0559267042525,18.2659834331511,20.0917057549815,37.8349203307041,31.8861615589579
"EED",12.97666651857,16.9814390236464,12.9094999858181,12.7957013752653,14.5766961818953,12.3138919746223
"MTUS2",28.824450455119,29.9784417964636,23.7755814879487,37.0054254771034,24.9124902664766,36.2937451886723
"CTR9",47.2228705246964,22.2596501628355,67.6906706603205,67.3983209861649,23.4584810059203,16.315874480148
"BAZ1B",150.898291619244,37.0499727003558,136.398536302216,113.049061579817,47.8636643769841,53.9026503994878
"ESR1",15.4168487559781,23.4909016436444,13.2797896889275,13.4026593231111,20.4558367591724,17.1559390564325
"PDE4DIP",24.7349686035024,25.1347525779581,26.4025228355023,30.8327722025523,26.4450000284166,56.0469427857293
"AHSA1",142.146525905898,45.6176571505221,184.877307804572,73.9037467878232,31.9094408367963,29.5560523075429
"NEDD4L",29.0835310736589,19.3005587458389,23.2412645197942,22.894129127568,36.8079579648062,18.9180192293087
"ATR",27.1795753078012,22.727171461111,25.4575592865386,28.5571190910333,25.0527247205371,19.5155992429223
"RBPMS",31.6586175446255,39.6739685010126,29.3010643671376,18.8947869000244,20.4301083420972,20.4525356674058
"CREBZF",27.6572466553374,53.6345348614069,30.8161920595251,34.1044678660135,41.8612679155514,41.5429301061242
"PKN2",51.7243813332822,52.9180635067254,57.7098106227423,68.1155546726537,57.4317003127097,99.338547996284
"DRD2",58.0016001090061,69.646968315084,52.9686860750002,57.1523975774545,63.0330224813688,108.190723042161
"EPHA5",22.9295815104537,46.0709255312867,20.1652587298156,26.3899762477301,33.3616721923977,132.995969979607
"TAF6",115.756733046193,112.085232901961,124.180905043247,115.274900202391,91.6022817092748,88.5294688865353
"GAPDH",5036.58648841468,1797.09307432418,4037.78860126097,1519.47663029736,523.233965869168,1777.21373550921
"COPB1",85.2617718599228,47.3547583412072,125.981050883392,72.2797218150022,28.6161700385078,24.4614313700699
"ERN1",20.4917351741691,30.9470998833936,16.8311082982569,19.9703627979325,27.4996178538641,35.9596728859361
"MEIS1",55.585697700819,33.5870378820978,78.0828504529127,66.040819048726,38.0842273014792,24.2751736439364
"GNAQ",58.8373349728879,59.3717439499109,62.9905571202811,51.913113738536,67.6220251307599,55.840844014245
"APIP",47.6041008901377,35.3378610428108,90.9839468274038,80.3167556377941,36.2505027452932,49.3817413962667
"BCAT1",12.7458537223454,17.2557465434805,14.4795439846857,15.5258893578427,17.2838980240395,20.4872740749914
"USP11",282.359649433327,92.1596861282381,206.787556223818,105.592557585004,40.4262944196111,97.0510627233268
"PRKDC",21.5688711586809,39.2672705925554,31.3522806182878,24.1861070000289,28.2671988668123,25.8159474157243
"ZFYVE9",17.2715377896571,20.451732473187,14.3794587498924,17.2614085527855,17.1265693970009,37.0793862622722
"RBM14",66.7827030981691,28.8850328632816,52.2794473821381,32.0536951160744,31.7189511260737,26.1084115745897
"PDGFB",21.0946775571407,39.8290572610477,16.8092474487582,21.8040087199425,30.45369443878,28.2560305579611
"TNFSF10",14.8541181915869,19.2840136384984,18.517511646504,18.3366525974531,17.254331030875,19.111509162561
"PSMC3IP",63.8837145777915,103.720596624954,47.5621733312612,69.1999786728556,92.2368752075937,51.7867116655899
"PDIA6",143.531021689015,24.3409618045113,143.385795946404,219.706141777446,41.7303617698037,37.8657019470335
"SFSWAP",156.382964062435,121.694960277453,151.591276704926,85.7105297931336,66.2876863981808,79.2263275690823
"CHM",15.4046780833434,17.1409681702735,13.8524739070873,15.4382722901034,22.0415994756611,15.4744077416798
